Beat,Block Range,Date,Hour,Number of Records,Offense Type,Offenses,Premise,Street Name,Suffix,Type
10H70,1800-1899,10/03/2017,02,1,Theft,1,"Road, Street, or Sidewalk",WIRT,-,RD
10H70,5900-5999,10/03/2017,14,1,Theft,1,Apartment,ALMEDA RD,-,RD
10H70,5400-5499,10/04/2017,12,1,Theft,1,"Other, Unknown, or Not Listed",FANNIN ST,-,ST
10H70,6700-6799,10/04/2017,07,1,Theft,1,Hospital Parking Lot,M D ANDERSON ST,-,ST
10H70,5500-5599,10/04/2017,18,1,Theft,1,"Road, Street, or Sidewalk",CHENEVERT ST,-,ST
10H70,400-499,10/04/2017,17,1,Theft,1,"Road, Street, or Sidewalk",VELASCO,-,-
10H70,6200-6299,10/05/2017,09,1,Theft,1,Miscellaneous Business (Non-Specific),HERMANN PARK DR,-,-
10H70,6600-6699,10/05/2017,17,1,Theft,1,Hospital,FANNIN ST,-,ST
10H70,4800-4899,10/06/2017,16,1,Robbery,1,Restaurant or Cafeteria,SAN JACINTO,-,ST
10H70,1200-1299,10/06/2017,05,1,Burglary,1,Drug Store or Medical Supply,HERMANN,-,DR
10H70,4600-4699,10/06/2017,08,1,Robbery,1,Convenience Store,SAN JACINTO,-,ST
10H70,6200-6299,10/06/2017,12,1,Theft,1,Other Parking Lot,HERMANN PARK DR,-,-
10H70,1600-1699,10/07/2017,03,1,AutoTheft,1,"Road, Street, or Sidewalk",BLODGETT ST,-,ST
10H70,4800-4899,10/07/2017,11,1,Robbery,1,Restaurant or Cafeteria Parking Lot,SAN JACINTO,-,ST
10H70,4800-4899,10/08/2017,16,1,Theft,1,Residence or House,AUSTIN ST,-,ST
10H70,1100-1199,10/09/2017,02,1,Theft,1,Commercial Parking Lot or Garage,BINZ ST,-,ST
10H70,5600-5699,10/09/2017,07,1,Theft,1,Commercial Parking Lot or Garage,FANNIN ST,-,ST
10H70,6400-6499,10/09/2017,07,1,Theft,1,Hospital,FANNIN,-,ST
10H70,5300-5399,10/09/2017,22,1,Theft,1,Garage or Carport,CAROLINE STREET,-,-
10H70,6100-6199,10/09/2017,14,1,AutoTheft,1,"Parks and Recreation, Zoo, Swimming Pool",HERMANN PARK DR,-,-
10H70,1800-1899,10/09/2017,12,1,Theft,1,Garage or Carport,PROSPECT,-,-
10H70,6600-6699,10/09/2017,12,1,Theft,1,Hospital,FANNIN ST,-,ST
10H70,6500-6599,10/10/2017,06,1,Theft,1,Hospital Parking Lot,FANNIN ST,-,ST
10H70,4800-4899,10/10/2017,07,1,Robbery,1,Restaurant or Cafeteria Parking Lot,SAN JACINTO,-,ST
10H70,6500-6599,10/10/2017,13,1,Theft,1,Hospital,FANNIN,-,ST
10H70,6000-6099,10/10/2017,13,1,Theft,1,"Parks and Recreation, Zoo, Swimming Pool",HERMANN PARK DR,-,-
10H70,5100-5199,10/11/2017,01,1,Theft,1,Bar or Night Club,ALMEDA,-,RD
10H70,6100-6199,10/11/2017,19,1,Theft,1,"Road, Street, or Sidewalk",HERMANN PARK DR,-,-
10H70,6500-6599,10/11/2017,18,1,Theft,1,Hospital,FANNIN ST,-,ST
