Beat,Block Range,Date,Hour,Number of Records,Offense Type,Offenses,Premise,Street Name,Suffix,Type
12D10,12400-12499,06/07/2017,23,1,AutoTheft,1,"Gym, Recreat, Club House, Indoor Pool",PALMBEACH STREET,-,-
12D10,8500-8599,06/07/2017,20,1,Theft,1,Commercial Parking Lot or Garage,ALMEDA GENOA RD,-,RD
12D10,9800-9899,06/07/2017,17,1,Robbery,1,Grocery Store or Supermarket Parking Lot,BLACKHAWK BLVD,-,BLVD
12D10,10400-10499,06/08/2017,00,1,Theft,1,Convenience Store,HARTSOOK,-,ST
12D10,9100-9199,06/08/2017,07,1,Theft,1,Driveway,WOLCOTT PARK LN,-,-
12D10,10300-10399,06/08/2017,05,1,Theft,1,Residence or House,BANFIELD CT,-,-
12D10,8600-8699,06/08/2017,08,1,AutoTheft,1,Vehicle/Auto Sales/Lease/Auto Parts Store,PANAIR,-,-
12D10,7300-7399,06/08/2017,10,1,Theft,1,Department or Discount Store,LINDENCREST 5,-,-
12D10,9900-9999,06/09/2017,09,1,AutoTheft,1,"Road, Street, or Sidewalk",GULF FWY OB,-,-
12D10,100-199,06/09/2017,10,1,Burglary,1,Apartment,E EDGEBROOK DR,-,-
12D10,200-299,06/09/2017,10,1,Robbery,1,Mall Parking Lot,ALMEDA MALL,-,-
12D10,10900-10999,06/09/2017,18,1,Theft,1,Apartment Parking Lot,GULF FWY IB,-,-
12D10,10900-10999,06/09/2017,14,1,AutoTheft,1,Apartment Parking Lot,GULF FWY IB,-,-
12D10,11700-11799,06/09/2017,17,1,Theft,1,Apartment Parking Lot,DAVENWOOD,-,CT
12D10,4600-4699,06/09/2017,17,1,Theft,1,Mall Common Area,DURANT,-,ST
12D10,3100-3199,06/10/2017,18,1,Theft,1,"Parks and Recreation, Zoo, Swimming Pool",PASADENA BLVD APT 95,-,-
12D10,9000-9099,06/10/2017,17,1,Theft,1,Department or Discount Store,CLEARWOOD ST,-,ST
12D10,9400-9499,06/10/2017,17,1,Theft,1,"Parks and Recreation, Zoo, Swimming Pool",FUQUA ST,-,ST
12D10,11900-11999,06/10/2017,14,1,Theft,1,Department or Discount Store,OAKMOOR PKWY APT 518,-,-
12D10,10800-10899,06/10/2017,00,1,Theft,1,Driveway,SHEPHERD FALLS LN,-,-
12D10,9500-9599,06/10/2017,10,1,Theft,1,Grocery Store or Supermarket Parking Lot,ROWLETT,-,-
12D10,10000-10099,06/11/2017,22,1,Burglary,1,Garage or Carport,EASTHAVEN,-,-
12D10,9500-9599,06/11/2017,15,1,Theft,1,Other Parking Lot,ROWLETT,-,-
12D10,10200-10299,06/11/2017,17,1,Theft,1,Video Rental & Sales,ALMEDA GENOA RD,-,RD
12D10,9200-9299,06/11/2017,15,1,AutoTheft,1,Apartment Parking Lot,NATHANIEL,-,-
12D10,10800-10899,06/11/2017,03,1,Theft,1,"Road, Street, or Sidewalk",HARTSOOK ST,-,ST
12D10,9800-9899,06/11/2017,02,1,Theft,1,Restaurant or Cafeteria Parking Lot,GULF FWY OB,-,-
12D10,9800-9899,06/11/2017,09,1,Theft,1,Service or Gas Station,BLACKHAWK BLVD,-,BLVD
12D10,9900-9999,06/11/2017,10,1,Theft,2,Apartment Parking Lot,WINDMILL LAKES BLVD,-,BLVD
12D10,9300-9399,06/11/2017,11,1,Theft,1,Restaurant or Cafeteria Parking Lot,FUQUA ST,-,ST
12D10,1200-1299,06/11/2017,11,1,Theft,1,Service or Gas Station,GLOBE ST,-,ST
12D10,8600-8699,06/12/2017,10,1,Burglary,1,Garage or Carport,BLACK CLIFF LN,-,-
12D10,10400-10499,06/12/2017,13,1,AutoTheft,1,Other Parking Lot,PO BOX 2397,-,-
12D10,700-799,06/12/2017,21,1,Theft,1,Residence or House,ARVANA,-,ST
12D10,10400-10499,06/12/2017,20,1,Theft,1,Residence or House,HINDS,-,-
12D10,9800-9899,06/12/2017,15,1,Theft,1,Grocery Store or Supermarket,BLACKHAWK,-,BLVD
12D10,5800-5899,06/13/2017,07,1,Theft,1,Apartment Parking Lot,INDIGO ST.,-,-
12D10,10900-10999,06/13/2017,07,1,Theft,1,Apartment Parking Lot,GULF FWY OB,-,-
12D10,9900-9999,06/13/2017,05,1,Theft,1,Apartment Parking Lot,WINDMILL LAKES BLVD,-,BLVD
12D10,10900-10999,06/13/2017,02,1,AutoTheft,1,Apartment Parking Lot,GULF FWY OB,-,-
12D10,10600-10699,06/13/2017,08,1,Theft,1,Driveway,AMBURSEN ST,-,ST
12D10,800-899,06/13/2017,08,1,Theft,1,Residence or House,REGAL,-,-
12D10,9900-9999,06/13/2017,19,1,Theft,1,Apartment Parking Lot,WINDMILL LAKES BLVD,-,BLVD
12D10,9900-9999,06/13/2017,16,1,Theft,1,Apartment Parking Lot,WINDMILL LAKES BLVD,-,BLVD
12D10,3900-3999,06/13/2017,16,1,Burglary,1,Apartment,ARLINGTON SQUARE DR,-,-
12D10,100-199,06/14/2017,23,1,Robbery,1,Apartment Parking Lot,E EDGEBROOK DR,-,-
12D10,10900-10999,06/14/2017,23,1,Robbery,1,Apartment Parking Lot,GULF FWY IB,-,-
12D10,10800-10899,06/14/2017,23,1,Robbery,1,Residence or House,QUILL GARDEN LN,-,-
12D10,600-699,06/14/2017,19,1,Theft,1,Driveway,EASTLAKE ST,-,ST
12D10,2100-2199,06/14/2017,12,1,Theft,1,Hotel or Motel Parking Lot,VERMONT GLEN,-,CT
12D10,500-599,06/14/2017,02,1,Theft,1,"Road, Street, or Sidewalk",EASTLAKE ST,-,ST
12D10,1400-1499,06/14/2017,11,1,AutoTheft,1,Apartment Parking Lot,REDFORD,-,RD
12D10,9800-9899,06/15/2017,09,1,Theft,1,Apartment Parking Lot,HOLLOCK ST,-,ST
12D10,1200-1299,06/15/2017,05,1,AutoTheft,1,Driveway,ELTON ST,-,ST
12D10,9600-9699,06/15/2017,11,1,Burglary,1,Warehouse,INTERVALE,-,ST
12D10,9300-9399,06/15/2017,10,1,Theft,1,Residence or House,BRYANT RD,-,RD
12D10,UNK,06/15/2017,15,1,AutoTheft,1,Other Parking Lot,ALMEDA MALL,-,-
12D10,9500-9599,06/15/2017,14,1,Theft,1,Department or Discount Store,ROWLETT,-,-
12D10,10900-10999,06/15/2017,22,1,Theft,1,Apartment Parking Lot,GULF FREEWAY APT 21,-,-
12D10,9500-9599,06/15/2017,20,1,Theft,1,Grocery Store or Supermarket,ROWLETT,-,-
12D10,500-599,06/15/2017,18,1,Theft,1,Grocery Store or Supermarket,4TH,S,ST
12D10,10000-10099,06/15/2017,18,1,Theft,1,Restaurant or Cafeteria,KLECKLEY DR,-,-
12D10,10400-10499,06/16/2017,02,1,Theft,1,Residence or House,AMBURSEN ST,-,ST
12D10,9500-9599,06/16/2017,12,1,Theft,1,Miscellaneous Business (Non-Specific),ROWLETT,-,-
12D10,10400-10499,06/16/2017,10,1,Burglary,1,Specialty Store (Non-Specific),GULF,-,FWY
12D10,9300-9399,06/16/2017,11,1,AutoTheft,1,Vehicle/Auto Sales/Lease/Auto Parts Store,RHODE ISLAND STREET,-,-
12D10,1100-1199,06/16/2017,11,1,Theft,1,Strip Business Center Parking Lot,EDGEBROOK DR,-,-
12D10,9400-9499,06/16/2017,08,1,Theft,1,Apartment Parking Lot,REDFORD,-,RD
12D10,100-199,06/16/2017,20,1,Theft,1,Department or Discount Store,ALMEDA MALL,-,-
12D10,7400-7499,06/16/2017,15,1,Robbery,1,Grocery Store or Supermarket Parking Lot,HAYWOOD,-,DR
12D10,10300-10399,06/17/2017,04,1,AutoTheft,1,"Road, Street, or Sidewalk",HINESBURG,-,CT
12D10,9100-9199,06/17/2017,00,1,Theft,1,Residence or House,HOLLOCK,-,ST
12D10,100-199,06/17/2017,16,1,Theft,1,Department or Discount Store,ALMEDA MALL,-,-
12D10,1500-1599,06/17/2017,16,1,Theft,1,Other Parking Lot,SAWDUST,-,ST
12D10,UNK,06/17/2017,15,1,Theft,1,Mall Parking Lot,ALMEDA MALL,-,-
12D10,9500-9599,06/17/2017,15,1,Theft,1,Other Parking Lot,ROWLETT,-,-
12D10,12200-12299,06/18/2017,18,1,Theft,1,Mall Common Area,GULF FWY OB,-,-
12D10,10300-10399,06/19/2017,11,1,AutoTheft,1,Residence or House,HINESBURG CT,-,-
12D10,9800-9899,06/19/2017,10,1,Theft,1,Grocery Store or Supermarket Parking Lot,BLACKHAWK,-,BLVD
12D10,9000-9099,06/19/2017,06,1,Burglary,1,"Utility Company, Electric, Gas, Water",9001C  FREY,-,-
12D10,10100-10199,06/19/2017,20,1,Theft,1,Apartment Laundry,WINDMILL LAKES BLVD,-,BLVD
12D10,9800-9899,06/19/2017,18,1,Theft,1,Grocery Store or Supermarket,BLACKHAWK,-,BLVD
12D10,10100-10199,06/20/2017,11,1,Theft,1,Apartment Parking Lot,WINDMILL LAKES BLVD,-,BLVD
12D10,8000-8099,06/20/2017,18,1,Theft,1,"Other, Unknown, or Not Listed",GALVESTON RD,-,RD
12D10,9200-9299,06/20/2017,14,1,Theft,1,"Other, Unknown, or Not Listed",NATHANIEL,-,-
12D10,800-899,06/21/2017,04,1,Burglary,1,Convenience Store,EDGEBROOK,-,DR
12D10,28000-28099,06/21/2017,07,1,Burglary,1,Construction Site,JP LADNER,-,-
12D10,10900-10999,06/21/2017,19,1,Robbery,1,Apartment Parking Lot,GULF FWY IB,-,-
12D10,9400-9499,06/21/2017,12,1,AutoTheft,1,Apartment Parking Lot,CLEARWOOD ST,-,ST
12D10,9000-9099,06/21/2017,16,1,Theft,1,Apartment Parking Lot,BROADWAY ST,-,ST
12D10,9900-9999,06/22/2017,00,1,Theft,1,Apartment Parking Lot,WINDMILL LAKES,-,BLVD
12D10,12800-12899,06/22/2017,17,1,Theft,1,Grocery Store or Supermarket,FOLKGLEN,-,CT
12D10,9800-9899,06/22/2017,13,1,Theft,1,Grocery Store or Supermarket,BLACKHAWK,-,BLVD
12D10,8500-8599,06/22/2017,22,1,Theft,1,Driveway,MALS-12 MAG-12 1ST MAW UNIT 37161 FPO AP 011-8182-779-60,-,-
12D10,800-899,06/22/2017,19,1,Theft,1,Convenience Store Parking Lot,ENGLESIDE,-,DR
12D10,11400-11499,06/22/2017,19,1,Theft,1,Department or Discount Store,OLIVEWOOD DRIVE,-,-
12D10,3900-3999,06/23/2017,21,1,AutoTheft,1,Apartment Parking Lot,ARLINGTON SQUARE DR,-,-
12D10,2300-2399,06/23/2017,21,1,Theft,1,Other Parking Lot,PECAN STREET,-,-
12D10,12200-12299,06/23/2017,20,1,Theft,1,Strip Business Center Parking Lot,GULF FWY OB,-,-
12D10,9900-9999,06/23/2017,17,1,Theft,1,"Other, Unknown, or Not Listed",WINDMILL LAKES BLVD,-,BLVD
12D10,10000-10099,06/23/2017,18,1,AutoTheft,1,Mall Parking Lot,ALMEDA GENOA RD,-,RD
12D10,8100-8199,06/23/2017,20,1,AutoTheft,1,Rental Storage Facility,MONROE,-,RD
12D10,800-899,06/23/2017,13,1,Theft,1,Convenience Store Parking Lot,EDGEBROOK DR,-,-
12D10,9400-9499,06/23/2017,13,1,Theft,1,Service or Gas Station,BLACKHAWK BLVD,-,BLVD
12D10,10900-10999,06/24/2017,16,1,Robbery,1,Apartment Parking Lot,GULF FWY OB,-,-
12D10,4300-4399,06/25/2017,05,1,Burglary,1,Residence or House,S SHAVER ST,-,ST
12D10,1200-1299,06/25/2017,06,1,AutoTheft,1,Driveway,GLOBE ST,-,ST
12D10,100-199,06/25/2017,15,1,Theft,1,Department or Discount Store,ALMEDA MALL,-,-
12D10,10900-10999,06/25/2017,19,1,Theft,1,Apartment Parking Lot,GULF FWY IB,-,-
12D10,5400-5499,06/25/2017,16,1,Theft,1,Department or Discount Store,RAMPART STREET APT 260,-,-
12D10,9400-9499,06/26/2017,00,1,Burglary,1,Residence or House,LAMBRIGHT,-,RD
12D10,1400-1499,06/26/2017,22,1,AutoTheft,1,Residence or House,SHAWNEE,-,-
12D10,9500-9599,06/26/2017,19,1,Theft,1,Department or Discount Store,ROWLETT,-,-
12D10,12300-12399,06/26/2017,15,1,Theft,1,Restaurant or Cafeteria Parking Lot,LONGBROOK,-,DR
12D10,8900-8999,06/26/2017,14,1,Theft,1,Restaurant or Cafeteria,CLEARWOOD ST,-,ST
12D10,9000-9099,06/26/2017,13,1,Robbery,1,Department or Discount Store,CLEARWOOD ST,-,ST
12D10,1400-1499,06/27/2017,02,1,Burglary,1,Apartment,REDFORD,-,RD
12D10,10100-10199,06/27/2017,06,1,Theft,1,Apartment Parking Lot,WINDMILL LAKES BLVD,-,BLVD
12D10,11500-11599,06/27/2017,07,1,Theft,1,Commercial Parking Lot or Garage,GULF FWY OB,-,-
12D10,9400-9499,06/27/2017,13,1,Theft,1,"Parks and Recreation, Zoo, Swimming Pool",FUQUA ST,-,ST
12D10,10000-10099,06/27/2017,13,1,AutoTheft,1,Other Parking Lot,ALMEDA GENOA RD,-,RD
12D10,9800-9899,06/27/2017,12,1,Theft,1,Miscellaneous Business (Non-Specific),MOERS,-,RD
12D10,11200-11299,06/27/2017,11,1,Theft,1,Vehicle/Auto Sales/Lease/Auto Parts Store,GULF,-,FWY
12D10,3900-3999,06/27/2017,18,1,Theft,1,Apartment Parking Lot,ARLINGTON SQUARE DR,-,-
12D10,9000-9099,06/27/2017,16,1,Theft,1,Grocery Store or Supermarket,CLEARWOOD,-,ST
12D10,9800-9899,06/27/2017,15,1,Theft,1,Grocery Store or Supermarket,BLACKHAWK,-,BLVD
12D10,UNK,06/27/2017,17,1,AutoTheft,1,Apartment Parking Lot,E EDGEBROOK DR,-,-
12D10,10800-10899,06/28/2017,06,1,Theft,1,Residence or House,CANE GROVE LN,-,-
12D10,9200-9299,06/28/2017,17,1,Theft,1,Residence or House,WOLCOTT PARK LN,-,-
12D10,10200-10299,06/28/2017,18,1,Theft,1,Convenience Store,MOROCCO,-,-
12D10,10100-10199,06/28/2017,16,1,Theft,1,"Other, Unknown, or Not Listed",WINDMILL LAKES BLVD,-,BLVD
12D10,8500-8599,06/28/2017,13,1,AutoTheft,1,Apartment Parking Lot,LOOP,S,-
12D10,200-299,06/28/2017,19,1,AutoTheft,1,Strip Business Center Parking Lot,HUMMINGBIRD,-,RD
12D10,500-599,06/28/2017,22,1,Theft,1,Clothing Store,ALMEDA MALL,-,-
12D10,3900-3999,06/29/2017,05,1,Robbery,1,Apartment Parking Lot,ARLINGTON SQUARE DR,-,-
12D10,3900-3999,06/29/2017,05,1,Theft,1,Apartment Parking Lot,ARLINGTON SQUARE DR,-,-
12D10,11200-11299,06/29/2017,13,1,Theft,1,Grocery Store or Supermarket Parking Lot,RICHMOND,-,AVE
12D10,100-199,06/29/2017,11,1,Theft,1,Department or Discount Store,ALMEDA MALL,-,-
12D10,10900-10999,06/30/2017,05,1,Theft,1,Apartment Parking Lot,GULF FWY IB,-,-
12D10,100-199,06/30/2017,07,1,Theft,1,Apartment Parking Lot,E EDGEBROOK DR,-,-
12D10,100-199,06/30/2017,07,1,Burglary,1,Apartment,E EDGEBROOK DR,-,-
12D10,9900-9999,06/30/2017,10,1,Theft,1,Apartment Parking Lot,WINDMILL LAKES BLVD,-,BLVD
12D10,12200-12299,06/30/2017,10,1,Theft,1,Department or Discount Store,GULF FWY OB,-,-
12D10,9800-9899,06/30/2017,10,1,Theft,1,Grocery Store or Supermarket Parking Lot,BLACKHAWK BLVD,-,BLVD
12D10,1100-1199,06/30/2017,13,1,Robbery,1,Bank or Savings Institution Parking Lot,EDGEBROOK DR,-,-
12D10,1400-1499,06/30/2017,11,1,Theft,1,Residence or House,GLOBE ST,-,ST
12D20,11000-11099,05/30/2017,16,1,Robbery,1,Laundry or Dry Cleaners Parking Lot,FUQUA ST,-,ST
12D20,9500-9599,06/01/2017,05,1,AutoTheft,1,Driveway,GARDEN BRIDGE ST,-,ST
12D20,12600-12699,06/01/2017,16,1,Theft,1,Miscellaneous Business (Non-Specific),DUNLAP,-,ST
12D20,10600-10699,06/01/2017,15,1,Theft,1,Driveway,MEMBERS DR,-,-
12D20,10300-10399,06/01/2017,21,1,Theft,1,Residence or House,CARTHAGE,-,-
12D20,8100-8199,06/01/2017,23,1,Robbery,1,Bar or Night Club Parking Lot,GARLAND,-,DR
12D20,11100-11199,06/01/2017,18,1,Theft,1,Apartment,BEAMER ROAD,-,-
12D20,11600-11699,06/02/2017,06,1,Theft,1,Driveway,KIRKHOLLOW DR,-,-
12D20,11400-11499,06/02/2017,06,1,Theft,1,Residence or House,KIRKHOLLOW DR,-,-
12D20,11700-11799,06/02/2017,05,1,Theft,1,Residence or House,KIRKWAY DR,-,-
12D20,11000-11099,06/02/2017,21,1,Theft,1,Department or Discount Store,FUQUA,-,ST
12D20,11100-11199,06/03/2017,12,1,Theft,1,Other Parking Lot,FUQUA ST,-,ST
12D20,12800-12899,06/03/2017,13,1,AutoTheft,1,Vehicle/Auto Sales/Lease/Auto Parts Store,GULF,-,FWY
12D20,11800-11899,06/04/2017,17,1,Theft,1,"Theatres, Dinner Theaters, Auditoriums",S SAM HOUSTON PKWY E,-,-
12D20,11500-11599,06/05/2017,19,1,Theft,1,Service or Gas Station,BEAMER,-,RD
12D20,5400-5499,06/05/2017,15,1,Theft,1,Restaurant or Cafeteria,BRAESVALLEY,-,-
12D20,10900-10999,06/06/2017,05,1,AutoTheft,1,Apartment Parking Lot,BEAMER ROAD 131,-,-
12D20,13000-13099,06/06/2017,15,1,Theft,1,Other Parking Lot,GULF FWY OB,-,-
12D20,12300-12399,06/07/2017,05,1,Theft,1,Sexually Oriented Business Parking Lot,GULF FWY OB,-,-
12D20,7600-7699,06/07/2017,00,1,Robbery,1,Apartment Parking Lot,SECOND STREET,-,-
12D20,13000-13099,06/07/2017,14,1,Theft,1,Apartment,GULF,-,FWY
12D20,9600-9699,06/08/2017,20,1,Theft,1,"Other, Unknown, or Not Listed",MANGO,-,-
12D20,11600-11699,06/09/2017,17,1,Theft,1,Residence or House,GULF POINTE DR,-,-
12D20,12000-12099,06/09/2017,07,1,Burglary,1,"Daycare, Child Care, or Kindergarten",BEAMER,-,RD
12D20,9300-9399,06/09/2017,02,1,Burglary,1,Apartment,BLACKHAWK CIRCLE,-,-
12D20,9500-9599,06/10/2017,05,1,Theft,1,Driveway,COAST BRIDGE,-,-
12D20,11200-11299,06/10/2017,19,1,Theft,1,Miscellaneous Business (Non-Specific),FUQUA,-,ST
12D20,9500-9599,06/10/2017,19,1,Robbery,1,Apartment Parking Lot,ALMEDA BEND,-,CT
12D20,12000-12099,06/11/2017,07,1,Theft,1,Apartment Parking Lot,SABO RD,-,RD
12D20,11000-11099,06/12/2017,03,1,Theft,1,Bar or Night Club Parking Lot,KINGSPOINT RD,-,RD
12D20,12000-12099,06/12/2017,05,1,Theft,1,Apartment Parking Lot,SABO RD,-,RD
12D20,9900-9999,06/12/2017,20,1,Theft,1,Department or Discount Store,FUQUA,-,ST
12D20,14000-14099,06/12/2017,18,1,Theft,1,"Gym, Recreat, Club House, Indoor Pool",DAYRIDGE,-,CT
12D20,9400-9499,06/12/2017,08,1,Theft,1,"Road, Street, or Sidewalk",GULF BRIDGE ST,-,ST
12D20,11200-11299,06/13/2017,16,1,Theft,1,Driveway,SAGEDOWNE LN,-,-
12D20,12200-12299,06/13/2017,07,1,Theft,1,"Road, Street, or Sidewalk",BEAMER RD,-,RD
12D20,10600-10699,06/13/2017,21,1,Theft,1,Residence or House,STOVER ST,-,ST
12D20,11200-11299,06/15/2017,14,1,Theft,1,Restaurant or Cafeteria Parking Lot,FUQUA ST,-,ST
12D20,8700-8799,06/15/2017,15,1,Theft,1,Vehicle/Auto Sales/Lease/Auto Parts Store,HAMMERLY BLVD APT 227,-,-
12D20,100-199,06/15/2017,16,1,Robbery,1,Apartment Parking Lot,SPOONER,N,-
12D20,UNK,06/15/2017,01,1,Theft,1,Restaurant or Cafeteria Parking Lot,FUQUA PR TWO DR/GULF FWY OB,-,-
12D20,12000-12099,06/16/2017,10,1,Theft,1,Apartment Parking Lot,SABO,-,RD
12D20,13100-13199,06/16/2017,13,1,AutoTheft,1,"Road, Street, or Sidewalk",GULF,-,FWY
12D20,11900-11999,06/16/2017,14,1,Theft,1,Driveway,KIRKBRIAR DR,-,-
12D20,12300-12399,06/16/2017,18,1,Theft,1,Commercial Parking Lot or Garage,GULF FWY OB,-,-
12D20,300-399,06/17/2017,07,1,Burglary,1,Construction Site,EAST HOUSTON,-,ST
12D20,9500-9599,06/17/2017,17,1,Theft,1,Strip Business Center Parking Lot,YEARLING BRANCH,-,DR
12D20,11800-11899,06/18/2017,02,1,AutoTheft,1,Other Parking Lot,S SAM HOUSTON PKWY E,-,-
12D20,10700-10799,06/18/2017,09,1,Theft,1,Apartment Parking Lot,FUQUA ST,-,ST
12D20,10700-10799,06/19/2017,09,1,Theft,1,Miscellaneous Business (Non-Specific),KINGSPOINT RD,-,RD
12D20,11700-11799,06/20/2017,19,1,Theft,1,Park and Ride Terminal,SABO RD,-,RD
12D20,11500-11599,06/20/2017,20,1,Theft,1,Specialty Store (Non-Specific),GRAPEWOOD,-,CIR
12D20,10900-10999,06/21/2017,05,1,Burglary,1,Grocery Store or Supermarket,FUQUA,-,ST
12D20,10700-10799,06/21/2017,14,1,Burglary,1,Residence or House,FUQUA ST,-,ST
12D20,10700-10799,06/22/2017,09,1,Theft,1,Apartment Parking Lot,FUQUA ST,-,ST
12D20,12500-12599,06/22/2017,19,1,Theft,1,Other Parking Lot,GULF FWY OB,-,-
12D20,11300-11399,06/22/2017,13,1,Theft,1,Driveway,NEWTON,-,-
12D20,11300-11399,06/22/2017,11,1,Burglary,1,Residence or House,SAGERIVER,-,DR
12D20,11700-11799,06/22/2017,10,1,Theft,1,Restaurant or Cafeteria,SAM HOUSTON,S,PKWY
12D20,12300-12399,06/23/2017,06,1,Theft,1,Commercial Parking Lot or Garage,GULF FWY OB,-,-
12D20,11000-11099,06/23/2017,19,1,Theft,1,Residence or House,SAGEVALLEY DR,-,-
12D20,8400-8499,06/24/2017,23,1,AutoTheft,1,Restaurant or Cafeteria Parking Lot,GULFWOOD,-,LN
12D20,10700-10799,06/24/2017,17,1,Theft,1,Apartment Parking Lot,SABO RD,-,RD
12D20,10800-10899,06/24/2017,08,1,AutoTheft,1,Apartment Parking Lot,P.O. BOX 209040,-,-
12D20,10800-10899,06/24/2017,08,1,Theft,1,Apartment Parking Lot,KINGSPOINT RD,-,RD
12D20,UNK,06/24/2017,04,1,Robbery,1,Apartment Parking Lot,RODEO BEND,-,DR
12D20,12000-12099,06/24/2017,05,1,Theft,1,Apartment Parking Lot,SABO RD APT 725,-,-
12D20,4600-4699,06/25/2017,17,1,Burglary,1,Residence or House,HONEY CREEK,-,CT
12D20,10900-10999,06/25/2017,18,1,Theft,1,Driveway,GULF BRIDGE,-,CIR
12D20,12300-12399,06/26/2017,20,1,Theft,1,Commercial Parking Lot or Garage,GULF FWY OB,-,-
12D20,10700-10799,06/26/2017,18,1,Burglary,1,Apartment,FUQUA ST,-,ST
12D20,13100-13199,06/26/2017,15,1,Theft,1,Other Parking Lot,GULF FWY OB,-,-
12D20,11800-11899,06/27/2017,11,1,Theft,1,Specialty Store (Non-Specific),DICKINSON,-,RD
12D20,9600-9699,06/28/2017,15,1,Theft,1,Grocery Store or Supermarket Parking Lot,SUMMERLIN,-,-
12D20,10900-10999,06/29/2017,11,1,Theft,1,Driveway,GULF BRIDGE CT,-,-
12D20,300-399,06/30/2017,06,1,Burglary,1,Vacant Restaurant,HOUSTON,E,-
12D20,10900-10999,06/30/2017,16,1,Theft,1,Convenience Store Parking Lot,LA CROSSE,-,ST
12D20,10900-10999,06/30/2017,23,1,Burglary,1,Apartment Rental Office,BEAMER RD APT 171,-,-
12D30,12300-12399,06/05/2017,14,1,Theft,1,"Other, Unknown, or Not Listed",PALMCREST,-,ST
12D30,12800-12899,06/05/2017,19,1,Theft,1,Bar or Night Club Parking Lot,GULF FWY IB,-,-
12D30,12700-12799,06/06/2017,20,1,Theft,1,Restaurant or Cafeteria Parking Lot,GULF FWY IB,-,-
12D30,11800-11899,06/10/2017,19,1,AutoTheft,1,"Road, Street, or Sidewalk",EAGLE ISLAND LN,-,-
12D30,12500-12599,06/10/2017,17,1,AutoTheft,1,Apartment Parking Lot,S GREEN DR,-,-
12D30,12800-12899,06/10/2017,11,1,AutoTheft,1,Residence or House,ROYDON,-,DR
12D30,9300-9399,06/12/2017,08,1,Burglary,1,Miscellaneous Business (Non-Specific),GAMEBIRD,-,RD
12D30,5000-5099,06/12/2017,20,1,Theft,1,Driveway,ALLEN GENOA RD,-,RD
12D30,12300-12399,06/12/2017,17,1,Theft,1,Apartment Parking Lot,GULF FWY IB,-,-
12D30,9600-9699,06/14/2017,09,1,Burglary,1,Residence or House,TIERRA MOUNTAIN CT,-,-
12D30,10600-10699,06/15/2017,13,1,Theft,1,Residence or House,SOUTHDOWN TRACE TRL,-,-
12D30,800-899,06/16/2017,02,1,Theft,1,Apartment Parking Lot,CRENSHAW RD,-,RD
12D30,12400-12499,06/18/2017,07,1,AutoTheft,1,Hotel or Motel Parking Lot,GULF FWY IB,-,-
12D30,12800-12899,06/19/2017,16,1,Burglary,1,Apartment,P O BOX 841301,-,-
12D30,10600-10699,06/19/2017,22,1,Robbery,1,Apartment Parking Lot,SOUTHDOWN TRACE TRL,-,-
12D30,8900-8999,06/22/2017,23,1,Theft,1,Restaurant or Cafeteria Parking Lot,ELGIN AVE.,-,-
12D30,12700-12799,06/22/2017,17,1,Theft,1,Office Building,FEATHERWOOD,-,DR
12D30,6900-6999,06/26/2017,10,1,Theft,1,Other Parking Lot,MARISOL,-,DR
12D30,3700-3799,06/26/2017,20,1,Theft,1,Apartment,FAULKNER,-,-
12D30,12200-12299,06/27/2017,06,1,Theft,1,Driveway,PALMFREE ST,-,ST
12D30,12200-12299,06/27/2017,06,1,Theft,1,"Road, Street, or Sidewalk",PALMFREE ST,-,ST
12D30,11900-11999,06/27/2017,04,1,Theft,1,Driveway,PALMDATE,-,-
12D30,11800-11899,06/27/2017,07,1,Theft,1,Driveway,PALMDATE,-,ST
12D30,12000-12099,06/27/2017,08,1,Theft,1,Residence or House,PALMBEACH,-,-
12D30,12400-12499,06/27/2017,22,1,Theft,1,Hotel or Motel Parking Lot,GULF,-,FWY
12D30,500-599,06/28/2017,15,1,Theft,1,Commercial Parking Lot or Garage,WHITECAP,-,DR
12D30,600-699,06/28/2017,22,1,AutoTheft,1,Driveway,OLD GENOA RED BLUFF RD,-,RD
12D40,11700-11799,06/03/2017,20,1,Theft,1,Apartment Parking Lot,ALGONQUIN DR,-,-
12D40,11700-11799,06/05/2017,23,1,AutoTheft,1,Driveway,TEANECK,-,DR
12D40,16300-16399,06/07/2017,15,1,Burglary,1,Residence or House,MELLOW OAKS LANE,-,-
12D40,12400-12499,06/07/2017,12,1,Robbery,1,"Electronics Store, Electrical Supplies",SCARSDALE,-,BLVD
12D40,11800-11899,06/08/2017,13,1,Theft,1,Apartment Parking Lot,ALGONQUIN DR,-,-
12D40,11800-11899,06/08/2017,12,1,AutoTheft,1,Apartment Parking Lot,ALGONQUIN DR,-,-
12D40,15600-15699,06/10/2017,08,1,Theft,1,Apartment Parking Lot,GULF FWY IB,-,-
12D40,11800-11899,06/10/2017,19,1,Burglary,1,Apartment,ALGONQUIN DR,-,-
12D40,15100-15199,06/13/2017,08,1,Theft,1,Vehicle/Auto Sales/Lease/Auto Parts Store,GULF FWY IB,-,-
12D40,12000-12099,06/13/2017,13,1,Burglary,1,Residence or House,FLUSHING MEADOW,-,DR
12D40,900-999,06/14/2017,06,1,Theft,1,Apartment Parking Lot,FM 1959 RD,-,RD
12D40,11800-11899,06/16/2017,08,1,Theft,1,Apartment,SUNFLOWER TERRACE APTS,-,-
