Day Of Week,District,Hour,Incident Number,Lat,Location,Long,Month,Number of Records,Occurred On Date,Offense Code,Offense Code Group,Offense Description,Reporting Area,Shooting,Street,Ucr Part,Year
Tuesday,B2,17,I172080415,42.30576093,"(42.30576093, -71.08377157)",-71.08377157,9,1,9/26/2017 5:56:00 PM,301,Robbery,ROBBERY - STREET,330,,PASADENA RD,Part One,2017
Tuesday,B2,18,I172080443,42.3268502,"(42.32685020, -71.08213196)",-71.08213196,9,1,9/26/2017 6:51:00 PM,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,281,,KEARSARGE AVE,Part One,2017
Tuesday,B2,21,I172073847,42.32849143,"(42.32849143, -71.08121253)",-71.08121253,9,1,9/5/2017 9:00:00 PM,706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,281,,DUDLEY ST,Part One,2017
Tuesday,B3,3,I172077901,42.27567917,"(42.27567917, -71.09363988)",-71.09363988,9,1,9/19/2017 3:45:00 AM,540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,469,,BLUE HILL AVE,Part One,2017
Tuesday,B3,3,I172080165,42.2922213,"(42.29222130, -71.07467073)",-71.07467073,9,1,9/26/2017 3:35:00 AM,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,449,,WHITFIELD ST,Part One,2017
Tuesday,B3,4,I172080161,42.26726416,"(42.26726416, -71.09461109)",-71.09461109,9,1,9/26/2017 4:13:00 AM,540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,482,,RIVER ST,Part One,2017
Tuesday,B3,7,I172073449,42.29190169,"(42.29190169, -71.09336352)",-71.09336352,9,1,9/5/2017 7:58:00 AM,724,Auto Theft,AUTO THEFT,565,,SANDPIPER LN,Part One,2017
Tuesday,B3,8,I172077911,42.29752097,"(42.29752097, -71.08502291)",-71.08502291,9,1,9/19/2017 8:39:00 AM,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,444,,WALES ST,Part One,2017
Tuesday,B3,23,I172078154,42.26917932,"(42.26917932, -71.09639734)",-71.09639734,9,1,9/19/2017 11:30:00 PM,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,476,,CUMMINS HWY,Part One,2017
Tuesday,C11,0,I172080147,42.2871482,"(42.28714820, -71.06493039)",-71.06493039,9,1,9/26/2017 12:58:00 AM,540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,401,,TALBOT AVE,Part One,2017
Tuesday,C11,3,I172075629,42.29855898,"(42.29855898, -71.07307742)",-71.07307742,9,1,9/12/2017 3:16:00 AM,540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,357,,WASHINGTON ST,Part One,2017
Tuesday,C11,6,I172080199,42.29588248,"(42.29588248, -71.05493310)",-71.0549331,9,1,9/26/2017 6:43:00 AM,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,355,,VICTORY RD,Part One,2017
Tuesday,C11,8,I172086318,42.29896518,"(42.29896518, -71.04944203)",-71.04944203,9,1,9/12/2017 8:16:00 AM,724,Auto Theft,AUTO THEFT,353,,WILLIAM T MORRISSEY BLVD,Part One,2017
Tuesday,C11,9,I172077415,42.30204532,"(42.30204532, -71.07071522)",-71.07071522,9,1,9/19/2017 9:45:00 AM,724,Auto Theft,AUTO THEFT,343,,HOLIDAY ST,Part One,2017
Tuesday,C11,19,I172075876,42.29002965,"(42.29002965, -71.06687496)",-71.06687496,9,1,9/12/2017 7:59:00 PM,301,Robbery,ROBBERY - STREET,397,,BRENT ST,Part One,2017
Tuesday,C11,22,I172078143,42.30371229,"(42.30371229, -71.07180723)",-71.07180723,9,1,9/19/2017 10:28:00 PM,311,Robbery,ROBBERY - COMMERCIAL,462,,GENEVA AVE,Part One,2017
Tuesday,C11,23,I172078153,42.3194224,"(42.31942240, -71.05825306)",-71.05825306,9,1,9/19/2017 11:56:00 PM,361,Robbery,ROBBERY - OTHER,236,,EDISON GRN,Part One,2017
Tuesday,C6,21,I172080468,42.33204066,"(42.33204066, -71.05602989)",-71.05602989,9,1,9/26/2017 9:45:00 PM,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,194,,MIDDLE ST,Part One,2017
Tuesday,D14,12,I172073772,42.35122786,"(42.35122786, -71.15928108)",-71.15928108,9,1,9/5/2017 12:00:00 PM,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,761,,OAKLAND ST,Part One,2017
Tuesday,D14,12,I172073529,42.35122786,"(42.35122786, -71.15928108)",-71.15928108,9,1,9/5/2017 12:18:00 PM,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,761,,OAKLAND ST,Part One,2017
Tuesday,D14,19,I172073895,42.3575106,"(42.35751060, -71.12996479)",-71.12996479,9,1,9/5/2017 7:00:00 PM,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,816,,ROYAL ST,Part One,2017
Tuesday,D4,0,I172080410,42.34895777,"(42.34895777, -71.08489204)",-71.08489204,9,1,9/26/2017 12:40:00 AM,540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,141,,NEWBURY ST,Part One,2017
Tuesday,D4,0,I172080141,42.3452743,"(42.34527430, -71.06983550)",-71.0698355,9,1,9/26/2017 12:15:00 AM,301,Robbery,ROBBERY - STREET,161,,BERKELEY ST,Part One,2017
Tuesday,D4,0,I172080139,42.34587157,"(42.34587157, -71.08938851)",-71.08938851,9,1,9/26/2017 12:38:00 AM,301,Robbery,ROBBERY - STREET,591,,HEMENWAY ST,Part One,2017
Tuesday,D4,1,I172080166,42.34674238,"(42.34674238, -71.08970931)",-71.08970931,9,1,9/26/2017 1:30:00 AM,301,Robbery,ROBBERY - STREET,171,,BOYLSTON ST,Part One,2017
Tuesday,D4,2,I172073424,42.35009599,"(42.35009599, -71.07732110)",-71.0773211,9,1,9/5/2017 2:00:00 AM,301,Robbery,ROBBERY - STREET,134,,BOYLSTON ST,Part One,2017
Tuesday,D4,6,I172080169,42.34980175,"(42.34980175, -71.07840978)",-71.07840978,9,1,9/26/2017 6:24:00 AM,301,Robbery,ROBBERY - STREET,130,,BOYLSTON ST,Part One,2017
Tuesday,D4,16,I172080368,42.34999733,"(42.34999733, -71.08103440)",-71.0810344,9,1,9/26/2017 4:05:00 PM,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,138,,NEWBURY ST,Part One,2017
Tuesday,D4,17,I172073629,42.3367113,"(42.33671130, -71.07102057)",-71.07102057,9,1,9/5/2017 5:34:00 PM,301,Robbery,ROBBERY - STREET,179,,E NEWTON ST,Part One,2017
Tuesday,D4,21,I172078140,42.33311189,"(42.33311189, -71.07276370)",-71.0727637,9,1,9/19/2017 9:50:00 PM,361,Robbery,ROBBERY - OTHER,165,,MASSACHUSETTS AVE,Part One,2017
Tuesday,E13,4,I172084682,42.31223329,"(42.31223329, -71.10934133)",-71.10934133,9,1,9/26/2017 4:00:00 AM,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,640,,CHESHIRE ST,Part One,2017
Tuesday,E13,6,I172080329,42.29906325,"(42.29906325, -71.11183411)",-71.11183411,9,1,9/26/2017 6:53:00 AM,301,Robbery,ROBBERY - STREET,510,,TOWER ST,Part One,2017
Tuesday,E13,9,I172074496,42.33136931,"(42.33136931, -71.11185116)",-71.11185116,9,1,9/5/2017 9:00:00 AM,541,Commercial Burglary,BURGLARY - COMMERICAL - ATTEMPT,606,,S HUNTINGTON AVE,Part One,2017
Tuesday,E13,12,I172073525,42.32492546,"(42.32492546, -71.09839601)",-71.09839601,9,1,9/5/2017 12:18:00 PM,706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,302,,COLUMBUS AVE,Part One,2017
Tuesday,E13,12,I172075724,42.29387689,"(42.29387689, -71.11648131)",-71.11648131,9,1,9/12/2017 12:31:00 PM,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,508,,WACHUSETT ST,Part One,2017
Tuesday,E13,15,I172078015,42.31745674,"(42.31745674, -71.10463741)",-71.10463741,9,1,9/19/2017 3:38:00 PM,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,638,,LAMARTINE ST,Part One,2017
Tuesday,E13,16,I172073584,42.31614835,"(42.31614835, -71.11093420)",-71.1109342,9,1,9/5/2017 4:02:00 PM,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,639,,ROBINWOOD AVE,Part One,2017
Tuesday,E13,17,I172073613,42.31218026,"(42.31218026, -71.11058795)",-71.11058795,9,1,9/5/2017 5:22:00 PM,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,639,,CHESTNUT AVE,Part One,2017
Tuesday,E13,18,I172078090,42.29814161,"(42.29814161, -71.11337186)",-71.11337186,9,1,9/19/2017 6:18:00 PM,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,509,,WENHAM ST,Part One,2017
Tuesday,E18,0,I172080525,42.28393145,"(42.28393145, -71.11733126)",-71.11733126,9,1,9/26/2017 12:01:00 AM,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,502,,MOUNT HOPE ST,Part One,2017
Tuesday,E18,4,I172075523,42.24260011,"(42.24260011, -71.13035022)",-71.13035022,9,1,9/5/2017 4:30:00 AM,540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,523,,HYDE PARK AVE,Part One,2017
Tuesday,E18,12,I172080285,42.25167017,"(42.25167017, -71.13126043)",-71.13126043,9,1,9/26/2017 12:59:00 PM,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,540,,ROXANA ST,Part One,2017
Tuesday,E5,0,I172077914,42.28395083,"(42.28395083, -71.12333555)",-71.12333555,9,1,9/19/2017 12:00:00 AM,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,561,,SHERWOOD ST,Part One,2017
Tuesday,E5,1,I172073442,42.2681306,"(42.26813060, -71.14965367)",-71.14965367,9,1,9/5/2017 1:40:00 AM,540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,710,,WASHINGTON ST,Part One,2017
Tuesday,E5,7,I172073633,42.28694778,"(42.28694778, -71.12363021)",-71.12363021,9,1,9/5/2017 7:45:00 AM,724,Auto Theft,AUTO THEFT,562,,FLORENCE ST,Part One,2017
Tuesday,E5,9,I172077939,42.28342743,"(42.28342743, -71.12219573)",-71.12219573,9,1,9/19/2017 9:51:00 AM,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,561,,JOHNSWOOD RD,Part One,2017
Tuesday,E5,11,I172075889,42.29314152,"(42.29314152, -71.12204364)",-71.12204364,9,1,9/12/2017 11:00:00 AM,724,Auto Theft,AUTO THEFT,564,,ARCHDALE RD,Part One,2017
Tuesday,E5,11,I172075856,42.29314152,"(42.29314152, -71.12204364)",-71.12204364,9,1,9/12/2017 11:00:00 AM,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,564,,ARCHDALE RD,Part One,2017
Tuesday,E5,17,I172073608,42.28694778,"(42.28694778, -71.12363021)",-71.12363021,9,1,9/5/2017 5:31:00 PM,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,562,,FLORENCE ST,Part One,2017
Tuesday,A1,3,I172084382,,"(0.00000000, 0.00000000)",,10,1,10/10/2017 3:17:00 AM,301,Robbery,ROBBERY - STREET,,,COMMERCIAL ST,Part One,2017
Tuesday,A1,12,I172084532,42.36240281,"(42.36240281, -71.06954652)",-71.06954652,10,1,10/10/2017 12:20:00 PM,301,Robbery,ROBBERY - STREET,64,,FRUIT ST,Part One,2017
Tuesday,A1,15,I172084765,42.35308802,"(42.35308802, -71.06253949)",-71.06253949,10,1,10/10/2017 3:00:00 PM,724,Auto Theft,AUTO THEFT,112,,HAYWARD PL,Part One,2017
Tuesday,A1,17,I172084610,42.36394509,"(42.36394509, -71.05942841)",-71.05942841,10,1,10/10/2017 5:01:00 PM,311,Robbery,ROBBERY - COMMERCIAL,76,,CANAL ST,Part One,2017
Tuesday,A1,23,I172084727,42.35942556,"(42.35942556, -71.05288819)",-71.05288819,10,1,10/10/2017 11:41:00 PM,301,Robbery,ROBBERY - STREET,101,,STATE ST,Part One,2017
Tuesday,A15,23,I172082645,42.37781774,"(42.37781774, -71.05187639)",-71.05187639,10,1,10/3/2017 11:30:00 PM,301,Robbery,ROBBERY - STREET,38,,THIRTEENTH ST,Part One,2017
Tuesday,A7,11,I172086651,42.37750247,"(42.37750247, -71.03916237)",-71.03916237,10,1,10/17/2017 11:26:00 AM,311,Robbery,ROBBERY - COMMERCIAL,24,,MERIDIAN ST,Part One,2017
Tuesday,A7,17,I172084613,42.37826778,"(42.37826778, -71.03601677)",-71.03601677,10,1,10/10/2017 5:28:00 PM,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,24,,LEXINGTON ST,Part One,2017
Tuesday,B2,2,I172086568,42.31071077,"(42.31071077, -71.07876813)",-71.07876813,10,1,10/17/2017 2:52:00 AM,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,328,,NORMANDY ST,Part One,2017
Tuesday,B2,6,I172086722,42.3092779,"(42.30927790, -71.07868791)",-71.07868791,10,1,10/17/2017 6:40:00 AM,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,329,,DEVON ST,Part One,2017
Tuesday,B2,9,I172084416,42.31940749,"(42.31940749, -71.07567842)",-71.07567842,10,1,10/10/2017 9:10:00 AM,724,Auto Theft,AUTO THEFT,264,,JULIAN ST,Part One,2017
Tuesday,B2,9,I172084549,42.31175348,"(42.31175348, -71.08197378)",-71.08197378,10,1,10/10/2017 9:30:00 AM,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,321,,BRUNSWICK ST,Part One,2017
Tuesday,B2,13,I172084531,42.33407685,"(42.33407685, -71.08356424)",-71.08356424,10,1,10/10/2017 1:38:00 PM,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,276,,DEWITT DR,Part One,2017
Tuesday,B3,5,I172088742,42.28784229,"(42.28784229, -71.07263066)",-71.07263066,10,1,10/24/2017 5:48:00 AM,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,436,,WITHINGTON ST,Part One,2017
Tuesday,B3,6,I172084397,42.27064633,"(42.27064633, -71.09271881)",-71.09271881,10,1,10/10/2017 6:57:00 AM,542,Commercial Burglary,BURGLARY - COMMERICAL - NO FORCE,426,,BABSON ST,Part One,2017
Tuesday,B3,8,I172084422,42.30085931,"(42.30085931, -71.08128808)",-71.08128808,10,1,10/10/2017 8:59:00 AM,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,456,,FOWLER ST,Part One,2017
Tuesday,B3,10,I172084468,42.28965721,"(42.28965721, -71.07728118)",-71.07728118,10,1,10/10/2017 10:59:00 AM,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,437,,SOUTHERN AVE,Part One,2017
Tuesday,B3,12,I172089051,42.30021684,"(42.30021684, -71.08097940)",-71.0809794,10,1,10/24/2017 12:30:00 PM,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,456,,HARLEM ST,Part One,2017
Tuesday,B3,14,I172082426,42.26994732,"(42.26994732, -71.09380308)",-71.09380308,10,1,10/3/2017 2:34:00 PM,724,Auto Theft,AUTO THEFT,476,,BLUE HILL AVE,Part One,2017
Tuesday,B3,16,I172084593,42.28716674,"(42.28716674, -71.07633479)",-71.07633479,10,1,10/10/2017 4:58:00 PM,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,435,,PEACEVALE RD,Part One,2017
Tuesday,B3,17,I172084633,42.27653731,"(42.27653731, -71.09339510)",-71.0933951,10,1,10/10/2017 5:32:00 PM,361,Robbery,ROBBERY - OTHER,427,,BLUE HILL AVE,Part One,2017
Tuesday,B3,20,I172091193,42.27229134,"(42.27229134, -71.07222782)",-71.07222782,10,1,10/31/2017 8:43:00 PM,301,Robbery,ROBBERY - STREET,408,,TEMPLE ST,Part One,2017
Tuesday,B3,20,I172089024,42.27818669,"(42.27818669, -71.09047287)",-71.09047287,10,1,10/24/2017 8:33:00 PM,301,Robbery,ROBBERY - STREET,427,,NORFOLK ST,Part One,2017
Tuesday,B3,20,I172084698,42.28799062,"(42.28799062, -71.07448379)",-71.07448379,10,1,10/10/2017 8:22:00 PM,301,Robbery,ROBBERY - STREET,436,,CHIPMAN ST,Part One,2017
Tuesday,C11,0,I172090909,42.29878438,"(42.29878438, -71.06011998)",-71.06011998,10,1,10/31/2017 12:00:00 AM,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,355,,PARK ST,Part One,2017
Tuesday,C11,8,I172082608,42.29515105,"(42.29515105, -71.06316805)",-71.06316805,10,1,10/3/2017 8:00:00 AM,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,361,,PENHALLOW ST,Part One,2017
Tuesday,C11,8,I172084844,42.28323156,"(42.28323156, -71.06415725)",-71.06415725,10,1,10/10/2017 8:50:00 AM,301,Robbery,ROBBERY - STREET,395,,BEALE ST,Part One,2017
Tuesday,C11,16,I172084598,42.31901925,"(42.31901925, -71.05325659)",-71.05325659,10,1,10/10/2017 4:18:00 PM,301,Robbery,ROBBERY - STREET,235,,CRESCENT AVE,Part One,2017
Tuesday,C11,18,I172085150,42.28501476,"(42.28501476, -71.05894276)",-71.05894276,10,1,10/10/2017 6:00:00 PM,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,392,,BEAUMONT ST,Part One,2017
Tuesday,C11,19,I172089131,42.3107776,"(42.31077760, -71.06060553)",-71.06060553,10,1,10/24/2017 7:30:00 PM,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,257,,DEWOLF ST,Part One,2017
Tuesday,C11,19,I172089005,42.30942585,"(42.30942585, -71.06956549)",-71.06956549,10,1,10/24/2017 7:35:00 PM,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,333,,STANLEY ST,Part One,2017
Tuesday,C11,20,I172091172,42.29191251,"(42.29191251, -71.07049431)",-71.07049431,10,1,10/31/2017 8:10:00 PM,301,Robbery,ROBBERY - STREET,362,,KENWOOD ST,Part One,2017
Tuesday,C6,12,I172088819,42.32454115,"(42.32454115, -71.06337567)",-71.06337567,10,1,10/24/2017 12:18:00 PM,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,186,,FIELD'S CT,Part One,2017
Tuesday,C6,13,I172086695,42.32198656,"(42.32198656, -71.06280666)",-71.06280666,10,1,10/17/2017 1:28:00 PM,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,185,,MASSACHUSETTS AVE,Part One,2017
Tuesday,C6,14,I172086943,42.34210856,"(42.34210856, -71.05720719)",-71.05720719,10,1,10/17/2017 2:30:00 PM,706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,173,,DORCHESTER AVE,Part One,2017
Tuesday,C6,18,I172082580,42.33363541,"(42.33363541, -71.04149250)",-71.0414925,10,1,10/3/2017 6:00:00 PM,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,229,,H ST,Part One,2017
Tuesday,C6,19,I172086786,42.3303689,"(42.33036890, -71.04865770)",-71.0486577,10,1,10/17/2017 7:42:00 PM,724,Auto Theft,AUTO THEFT,915,,COLUMBIA RD,Part One,2017
Tuesday,C6,21,I172086815,42.32924234,"(42.32924234, -71.05362304)",-71.05362304,10,1,10/17/2017 9:24:07 PM,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,192,,PREBLE ST,Part One,2017
Tuesday,C6,22,I172082815,42.33152148,"(42.33152148, -71.07085307)",-71.07085307,10,1,10/3/2017 10:30:00 PM,724,Auto Theft,AUTO THEFT,177,,MASSACHUSETTS AVE,Part One,2017
Tuesday,D14,1,I172090999,42.34112019,"(42.34112019, -71.15916542)",-71.15916542,10,1,10/31/2017 1:00:00 AM,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,750,,FOSTER ST,Part One,2017
Tuesday,D14,12,I172089821,,"(0.00000000, 0.00000000)",,10,1,10/24/2017 12:00:00 PM,724,Auto Theft,AUTO THEFT,790,,ENGLEWOOD AVE,Part One,2017
Tuesday,D14,19,I172084681,42.34950022,"(42.34950022, -71.13585122)",-71.13585122,10,1,10/10/2017 7:38:00 PM,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,794,,LONG AVE,Part One,2017
Tuesday,D4,0,I172086560,42.34895777,"(42.34895777, -71.08489204)",-71.08489204,10,1,10/17/2017 12:35:00 AM,540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,142,,NEWBURY ST,Part One,2017
Tuesday,D4,0,I172090906,42.3503787,"(42.35037870, -71.07626098)",-71.07626098,10,1,10/31/2017 12:05:00 AM,361,Robbery,ROBBERY - OTHER,134,,BOYLSTON ST,Part One,2017
Tuesday,D4,3,I172086668,42.35059717,"(42.35059717, -71.07881031)",-71.07881031,10,1,10/17/2017 3:29:00 AM,540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,137,,NEWBURY ST,Part One,2017
Tuesday,D4,3,I172086667,42.34999733,"(42.34999733, -71.08103440)",-71.0810344,10,1,10/17/2017 3:15:00 AM,540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,138,,NEWBURY ST,Part One,2017
Tuesday,D4,6,I172084393,42.34516984,"(42.34516984, -71.07849196)",-71.07849196,10,1,10/10/2017 6:25:00 AM,301,Robbery,ROBBERY - STREET,149,,CARLETON ST,Part One,2017
Tuesday,D4,8,I172086597,42.34659261,"(42.34659261, -71.07422967)",-71.07422967,10,1,10/17/2017 8:54:00 AM,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,150,,COLUMBUS AVE,Part One,2017
Tuesday,D4,8,I172082329,42.34492261,"(42.34492261, -71.08109885)",-71.08109885,10,1,10/3/2017 8:43:00 AM,361,Robbery,ROBBERY - OTHER,145,,W NEWTON ST,Part One,2017
Tuesday,D4,11,I172084832,42.3465382,"(42.34653820, -71.09880598)",-71.09880598,10,1,10/10/2017 11:00:00 AM,724,Auto Theft,AUTO THEFT,627,,YAWKEY WAY,Part One,2017
Tuesday,D4,14,I172091053,42.34227908,"(42.34227908, -71.09152151)",-71.09152151,10,1,10/31/2017 2:03:00 PM,724,Auto Theft,AUTO THEFT,618,,FENWAY,Part One,2017
Tuesday,D4,16,I172088944,42.34813158,"(42.34813158, -71.08027002)",-71.08027002,10,1,10/24/2017 4:23:00 PM,301,Robbery,ROBBERY - STREET,143,,RING RD,Part One,2017
Tuesday,D4,16,I172086743,42.34334672,"(42.34334672, -71.06643142)",-71.06643142,10,1,10/17/2017 4:28:00 PM,351,Robbery,ROBBERY - BANK,164,,WASHINGTON ST,Part One,2017
Tuesday,D4,18,I172084631,42.33928728,"(42.33928728, -71.08032619)",-71.08032619,10,1,10/10/2017 6:15:00 PM,301,Robbery,ROBBERY - STREET,273,,MASSACHUSETTS AVE,Part One,2017
Tuesday,D4,20,I172082560,42.3353741,"(42.33537410, -71.07831560)",-71.0783156,10,1,10/3/2017 8:36:00 PM,301,Robbery,ROBBERY - STREET,271,,WASHINGTON ST,Part One,2017
Tuesday,D4,21,I172084699,42.34877575,"(42.34877575, -71.09606805)",-71.09606805,10,1,10/10/2017 9:41:00 PM,311,Robbery,ROBBERY - COMMERCIAL,623,,COMMONWEALTH AVE,Part One,2017
Tuesday,E13,0,I172084396,42.30892227,"(42.30892227, -71.09986991)",-71.09986991,10,1,10/10/2017 12:02:00 AM,521,Residential Burglary,BURGLARY - RESIDENTIAL - ATTEMPT,571,,SIGOURNEY ST,Part One,2017
Tuesday,E13,20,I182013391,42.30542129,"(42.30542129, -71.11325289)",-71.11325289,10,1,10/31/2017 8:18:00 PM,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,648,,BOYNTON ST,Part One,2017
Tuesday,E13,23,I172084728,42.30678713,"(42.30678713, -71.11390321)",-71.11390321,10,1,10/10/2017 11:52:00 PM,542,Commercial Burglary,BURGLARY - COMMERICAL - NO FORCE,648,,CHILD ST,Part One,2017
Tuesday,E18,19,I172084649,42.26983458,"(42.26983458, -71.10003437)",-71.10003437,10,1,10/10/2017 7:45:00 PM,724,Auto Theft,AUTO THEFT,480,,BISMARCK ST,Part One,2017
Tuesday,E18,20,I172088991,42.25296948,"(42.25296948, -71.12552641)",-71.12552641,10,1,10/24/2017 8:25:00 PM,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,522,,FACTORY ST,Part One,2017
Tuesday,E5,0,I172088720,42.28390244,"(42.28390244, -71.13086263)",-71.13086263,10,1,10/24/2017 12:15:00 AM,301,Robbery,ROBBERY - STREET,680,,WASHINGTON ST,Part One,2017
Tuesday,E5,6,I172082435,42.28694778,"(42.28694778, -71.12363021)",-71.12363021,10,1,10/3/2017 6:30:00 AM,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,562,,FLORENCE ST,Part One,2017
Tuesday,E5,14,I172086709,42.27621405,"(42.27621405, -71.16651219)",-71.16651219,10,1,10/17/2017 2:35:00 PM,351,Robbery,ROBBERY - BANK,721,,SPRING ST,Part One,2017
Tuesday,E5,20,I172089008,42.28688203,"(42.28688203, -71.12766290)",-71.1276629,10,1,10/24/2017 8:59:00 PM,311,Robbery,ROBBERY - COMMERCIAL,562,,WASHINGTON ST,Part One,2017
Tuesday,E5,22,I172089032,42.27717807,"(42.27717807, -71.13522599)",-71.13522599,10,1,10/24/2017 10:35:00 PM,301,Robbery,ROBBERY - STREET,668,,BEECH ST,Part One,2017
Tuesday,A1,0,I172094804,42.35174282,"(42.35174282, -71.06275940)",-71.0627594,11,1,11/14/2017 12:45:00 AM,724,Auto Theft,AUTO THEFT,117,,WASHINGTON ST,Part One,2017
Tuesday,A1,8,I172093103,42.33014012,"(42.33014012, -71.05695787)",-71.05695787,11,1,11/7/2017 8:23:00 AM,301,Robbery,ROBBERY - STREET,165,,DORCHESTER AVE,Part One,2017
Tuesday,A1,18,I172095209,42.36608625,"(42.36608625, -71.05696428)",-71.05696428,11,1,11/14/2017 6:00:00 PM,301,Robbery,ROBBERY - STREET,79,,PRINCE ST,Part One,2017
Tuesday,A1,22,I172093349,42.3523119,"(42.35231190, -71.06370510)",-71.0637051,11,1,11/7/2017 10:47:00 PM,301,Robbery,ROBBERY - STREET,117,,BOYLSTON ST,Part One,2017
Tuesday,A15,16,I172093237,42.37763964,"(42.37763964, -71.05453180)",-71.0545318,11,1,11/7/2017 4:27:00 PM,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,900,,DECATUR ST,Part One,2017
Tuesday,A15,19,I172093295,42.37837942,"(42.37837942, -71.05537622)",-71.05537622,11,1,11/7/2017 7:01:00 PM,301,Robbery,ROBBERY - STREET,900,,WALFORD WAY,Part One,2017
Tuesday,B2,7,I172095127,42.32429973,"(42.32429973, -71.07034884)",-71.07034884,11,1,11/14/2017 7:30:00 AM,724,Auto Theft,AUTO THEFT,181,,SHIRLEY ST,Part One,2017
Tuesday,B2,7,I172095189,42.31840696,"(42.31840696, -71.07635410)",-71.0763541,11,1,11/14/2017 7:33:00 AM,361,Robbery,ROBBERY - OTHER,324,,BROOKFORD ST,Part One,2017
Tuesday,B2,12,I172093177,42.31776637,"(42.31776637, -71.08207709)",-71.08207709,11,1,11/7/2017 12:31:00 PM,361,Robbery,ROBBERY - OTHER,311,,WARREN ST,Part One,2017
Tuesday,B2,17,I172098930,42.337189,"(42.33718900, -71.09848500)",-71.098485,11,1,11/28/2017 5:52:00 PM,301,Robbery,ROBBERY - STREET,616,,EVANS WAY,Part One,2017
Tuesday,B2,17,I172098930,42.337189,"(42.33718900, -71.09848500)",-71.098485,11,1,11/28/2017 5:52:00 PM,361,Robbery,ROBBERY - OTHER,616,,EVANS WAY,Part One,2017
