Beat,Block Range,Date,Hour,Number of Records,Offense Type,Offenses,Premise,Street Name,Suffix,Type
12D20,11000-11099,09/11/2017,15,1,AutoTheft,1,Driveway,SAGERIVER DR,-,-
12D20,11500-11599,09/11/2017,15,1,AutoTheft,1,"Road, Street, or Sidewalk",SAGEHURST LN,-,-
12D20,10600-10699,09/13/2017,11,1,AutoTheft,1,"Road, Street, or Sidewalk",KIRKHILL DR,-,-
12D20,10800-10899,09/13/2017,12,1,Theft,1,Apartment,KINGSPOINT RD,-,RD
12D20,12300-12399,09/14/2017,06,1,Theft,1,Commercial Parking Lot or Garage,GULF FWY OB,-,-
12D20,9700-9799,09/14/2017,13,1,Theft,1,"Other, Unknown, or Not Listed",GRENADIER DR,-,-
12D20,10900-10999,09/14/2017,10,1,Theft,1,Commercial Building,FUQUA,-,ST
12D20,9900-9999,09/14/2017,16,1,Theft,1,Department or Discount Store,FUQUA,-,ST
12D20,10700-10799,09/15/2017,17,1,AutoTheft,1,Apartment Parking Lot,SABO RD,-,RD
12D20,10900-10999,09/16/2017,10,1,Burglary,1,Commercial Building,SABO RD,-,RD
12D20,9300-9399,09/16/2017,21,1,Theft,1,Strip Business Center Parking Lot,CANADY PARK LANE,-,-
12D20,19900-19999,09/17/2017,06,1,Burglary,1,Apartment,MALLETIA,-,DR
12D20,2600-2699,09/18/2017,15,1,Theft,1,Grocery Store or Supermarket Parking Lot,DIXIE WOODS,-,DR
12D20,8100-8199,09/18/2017,15,1,Theft,1,Specialty Store (Non-Specific),HAYBROOK,-,DR
12D20,11100-11199,09/18/2017,18,1,Theft,1,Grocery Store or Supermarket Parking Lot,FUQUA,-,ST
12D20,12800-12899,09/18/2017,18,1,Theft,1,Restaurant or Cafeteria,GULF FWY OB,-,-
12D20,10500-10599,09/18/2017,10,1,Theft,1,Residence or House,WHITE CLOVER,-,DR
12D20,1200-1299,09/19/2017,21,1,Theft,1,"Gym, Recreat, Club House, Indoor Pool",REDFORD,-,RD
12D20,14100-14199,09/19/2017,08,1,Theft,1,"Road, Street, or Sidewalk",LUTHE RD SUITE 100,-,-
12D20,11500-11599,09/19/2017,09,1,Burglary,1,Apartment,SABO RD,-,RD
12D20,11000-11099,09/19/2017,09,1,Theft,1,Other Parking Lot,FUQUA ST,-,ST
12D20,10700-10799,09/19/2017,14,1,Burglary,1,Apartment,SABO RD OFFICE,-,-
12D20,10800-10899,09/20/2017,17,1,Theft,1,Specialty Store (Non-Specific),KIRKTOWN,-,DR
12D20,12300-12399,09/20/2017,14,1,Theft,1,Restaurant or Cafeteria Parking Lot,GULF FWY OB,-,-
12D20,11800-11899,09/20/2017,12,1,AutoTheft,1,Other Parking Lot,DICKINSON RD,-,RD
12D20,8800-8899,09/21/2017,18,1,AutoTheft,1,Other Parking Lot,DIRBY,-,-
12D20,11800-11899,09/21/2017,12,1,Theft,1,Specialty Store (Non-Specific),DICKINSON,-,RD
12D20,6800-6899,09/22/2017,23,1,Burglary,1,Apartment,DUMBLE,-,ST
12D20,10400-10499,09/22/2017,20,1,Theft,1,Grocery Store or Supermarket Parking Lot,KIRKSHIRE,-,-
12D20,11600-11699,09/24/2017,20,1,Theft,1,Apartment Parking Lot,GULF POINTE DR,-,-
12D20,10900-10999,09/24/2017,23,1,Burglary,1,Apartment,BEAMER RD,-,RD
12D20,10300-10399,09/25/2017,13,1,Theft,1,Driveway,RAMBLING TRL,-,-
12D20,11400-11499,09/26/2017,09,1,Theft,1,Residence or House,KIRKWYN DR,-,-
12D20,13000-13099,09/27/2017,10,1,Theft,1,Grocery Store or Supermarket Parking Lot,GULF FWY OB,-,-
12D20,10900-10999,09/27/2017,01,1,Theft,1,"Road, Street, or Sidewalk",STOVER ST,-,ST
12D20,11100-11199,09/28/2017,10,1,Theft,1,Grocery Store or Supermarket,FUQUA,-,ST
12D20,12000-12099,09/28/2017,08,1,Theft,1,Apartment Parking Lot,SABO RD,-,RD
12D20,10800-10899,09/29/2017,11,1,Theft,1,Other Parking Lot,SAGEBERRY,-,DR
12D30,12800-12899,09/03/2017,21,1,AutoTheft,1,Restaurant or Cafeteria Parking Lot,GULF FWY IB,-,-
12D30,12300-12399,09/03/2017,11,1,Theft,1,Apartment,GULF FWY IB,-,-
12D30,12500-12599,09/04/2017,09,1,Theft,1,Driveway,ALMEDA GENOA RD,-,RD
12D30,12900-12999,09/04/2017,20,1,AutoTheft,1,Restaurant or Cafeteria Parking Lot,GULF FWY IB,-,-
12D30,200-299,09/05/2017,08,1,Theft,1,Construction Site,BROADWAY,N,-
12D30,13400-13499,09/05/2017,17,1,Burglary,1,Residence or House,MISTY SANDS LN,-,-
12D30,8800-8899,09/05/2017,15,1,Theft,1,"Other, Unknown, or Not Listed",IRON SPRINGS DR,-,-
12D30,10800-10899,09/06/2017,10,1,AutoTheft,1,"Road, Street, or Sidewalk",WALL FERN WAY,-,-
12D30,12800-12899,09/07/2017,22,1,AutoTheft,1,Restaurant or Cafeteria Parking Lot,PO BOX 979055,-,-
12D30,10600-10699,09/08/2017,08,1,Theft,1,Apartment Parking Lot,SOUTHDOWN TRACE TRL,-,-
12D30,10600-10699,09/09/2017,20,1,AutoTheft,1,Apartment Parking Lot,SOUTHDOWN TRACE TRL,-,-
12D30,12300-12399,09/11/2017,15,1,Theft,1,Driveway,PALMCREST,-,ST
12D30,12400-12499,09/13/2017,14,1,Theft,1,"Other, Unknown, or Not Listed",GULF,-,FWY
12D30,1300-1399,09/14/2017,00,1,Theft,1,Driveway,TWINING OAKS,-,LN
12D30,12800-12899,09/14/2017,19,1,AutoTheft,1,Restaurant or Cafeteria Parking Lot,GULF FWY IB,-,-
12D30,27400-27499,09/15/2017,07,1,Burglary,1,Construction Site,HARDY,E,-
12D30,12500-12599,09/18/2017,04,1,AutoTheft,1,Apartment Parking Lot,S GREEN DR,-,-
12D30,12300-12399,09/18/2017,16,1,AutoTheft,1,Apartment Parking Lot,GULF FWY IB,-,-
12D30,9100-9199,09/19/2017,12,1,Theft,1,Convenience Store Parking Lot,N BROADWAY ST,-,ST
12D30,8800-8899,09/19/2017,12,1,Theft,1,"Other, Unknown, or Not Listed",IRON SPRINGS DR,-,-
12D30,12900-12999,09/20/2017,13,1,Theft,1,Restaurant or Cafeteria Parking Lot,GULF FWY IB,-,-
12D30,12400-12499,09/21/2017,18,1,Theft,1,"Hotel, Motel, Inn, Etc.",GULF,-,FWY
12D30,UNK,09/25/2017,09,1,Theft,1,Hotel or Motel Parking Lot,ALMEDA GENOA RD/GULF PALMS RD,-,RD
12D30,12100-12199,09/25/2017,09,1,Robbery,1,"Road, Street, or Sidewalk",DUMAS ST,-,ST
12D30,12400-12499,09/27/2017,13,1,AutoTheft,1,Apartment,GULF FWY IB,-,-
12D30,12800-12899,09/28/2017,22,1,Theft,1,Restaurant or Cafeteria Parking Lot,GULF FWY IB,-,-
12D30,5500-5599,09/28/2017,19,1,Burglary,1,Apartment,GRIGGS ROAD,-,-
12D30,8500-8599,09/29/2017,12,1,Theft,1,Miscellaneous Business (Non-Specific),GALVESTON,-,RD
12D30,10200-10299,09/30/2017,15,1,AutoTheft,1,"Road, Street, or Sidewalk",MIDDLEGLEN LN,-,-
12D30,2100-2199,09/30/2017,10,1,Burglary,1,Miscellaneous Business (Non-Specific),MEADOWS BLVD.,-,-
12D30,10600-10699,09/30/2017,10,1,Theft,1,Apartment Parking Lot,SOUTHDOWN TRACE,-,TRL
12D40,10100-10199,02/16/2017,08,1,AutoTheft,1,Vehicle/Auto Sales/Lease/Auto Parts Store,TRUMPET,-,ST
12D40,2200-2299,03/27/2017,08,1,AutoTheft,1,Miscellaneous Business (Non-Specific),GENOA RED BLUFF,-,RD
12D40,12900-12999,09/01/2017,12,1,Burglary,1,Pool Hall or Game Room,NYACK,-,DR
12D40,1200-1299,09/01/2017,15,1,Theft,1,Service or Gas Station,DIXIE FARM RD,-,RD
12D40,11700-11799,09/05/2017,12,1,Burglary,1,Apartment,ALGONQUIN DR,-,-
12D40,11800-11899,09/05/2017,11,1,Burglary,1,Apartment,ALGONQUIN DR,-,-
12D40,12000-12099,09/05/2017,11,1,Burglary,1,Residence or House,FLUSHING MEADOWS DR,-,-
12D40,14800-14899,09/05/2017,10,1,Theft,1,"Road, Street, or Sidewalk",GULF FWY OB,-,-
12D40,14100-14199,09/06/2017,09,1,Theft,1,Vehicle/Auto Sales/Lease/Auto Parts Store,GULF,-,FWY
12D40,700-799,09/06/2017,04,1,AutoTheft,1,Apartment Parking Lot,FM 1959 RD,-,RD
12D40,12100-12199,09/06/2017,16,1,Theft,1,Residence or House,NEW BRUNSWICK DR,-,-
12D40,14500-14599,09/07/2017,11,1,Theft,1,"Church, Synagogue, or Temple Parking Lot",GULF FWY IB,-,-
12D40,16200-16299,09/07/2017,15,1,Theft,1,"Road, Street, or Sidewalk",WOOD,-,DR
12D40,5400-5499,09/08/2017,12,1,AutoTheft,1,"Road, Street, or Sidewalk",E SAM HOUSTON PKWY S,-,-
12D40,11900-11999,09/08/2017,16,1,Theft,1,Bank,FAIRBURY DR,-,-
12D40,11800-11899,09/09/2017,21,1,Burglary,1,Apartment,ALGONQUIN DR APT 81,-,-
12D40,11800-11899,09/09/2017,10,1,Burglary,1,Apartment,ALGONQUIN DR,-,-
12D40,14900-14999,09/09/2017,14,1,Theft,1,"Road, Street, or Sidewalk",GULF FWY OB,-,-
12D40,10900-10999,09/10/2017,16,1,Burglary,1,Residence or House,BEECHNUT,-,ST
12D40,15300-15399,09/10/2017,11,1,Robbery,1,Specialty Store (Non-Specific),GULF,-,FWY
12D40,12000-12099,09/11/2017,10,1,Burglary,1,Residence or House,FAIRBURY DR,-,-
12D40,700-799,09/11/2017,13,1,Theft,1,Apartment,FM 1959 RD,-,RD
12D40,5000-5099,09/12/2017,23,1,Burglary,1,Garage or Carport,REDSTART,-,-
12D40,15600-15699,09/14/2017,07,1,Theft,1,Apartment,GULF FWY IB,-,-
12D40,5900-5999,09/14/2017,12,1,AutoTheft,1,Mall Parking Lot,SCHUMACHER,-,LN
12D40,700-799,09/16/2017,23,1,Burglary,1,Apartment,FM 1959 RD,-,RD
12D40,15700-15799,09/16/2017,12,1,Burglary,1,Residence or House,SEA LINER,-,DR
12D40,700-799,09/19/2017,20,1,Burglary,1,Apartment,FM 1959 RD,-,RD
12D40,11800-11899,09/20/2017,23,1,Burglary,1,Apartment,ALGONQUIN DR,-,-
12D40,12500-12599,09/22/2017,14,1,Theft,1,Residence or House,SANDY HOOK DR,-,-
12D40,700-799,09/28/2017,08,1,Theft,1,Apartment Parking Lot,FM 1959 RD,-,RD
12D50,16400-16499,09/01/2017,15,1,Burglary,1,Apartment,MOONROCK,-,DR
12D50,2900-2999,09/01/2017,09,1,Theft,1,High School,FALCON PASS DR,-,-
12D50,15600-15699,09/06/2017,17,1,Theft,1,Service or Gas Station,PO BOX 891525,-,-
12D50,2400-2499,09/06/2017,16,1,Theft,1,Residence or House,LOFTY OAK CT,-,-
12D50,14000-14099,09/14/2017,11,1,Theft,1,Grocery Store or Supermarket Parking Lot,SPACE CENTER BLVD,-,BLVD
12D50,2700-2799,09/15/2017,08,1,Theft,1,University or College,P.O.BOX42927,-,-
12D50,2300-2399,09/15/2017,19,1,Theft,1,Grocery Store or Supermarket,CLEAR LAKE CITY,-,BLVD
12D50,2300-2399,09/16/2017,14,1,Theft,1,Service or Gas Station,CLEAR LAKE CITY BLVD,-,BLVD
12D50,13500-13599,09/18/2017,12,1,Theft,1,Residence or House,HERON FIELD CT,-,-
12D50,2300-2399,09/19/2017,09,1,Theft,1,Commercial Parking Lot or Garage,CLEAR LAKE CITY BLVD,-,BLVD
12D50,1300-1399,09/20/2017,17,1,Theft,1,"Daycare, Child Care, or Kindergarten",TEAL GLEN,-,CT
12D50,1200-1299,09/21/2017,15,1,Theft,1,Strip Business Center Parking Lot,CLEAR LAKE CITY BLVD,-,BLVD
12D50,15700-15799,09/22/2017,15,1,Theft,1,Residence or House,SPRINGCOURT DR,-,-
12D50,14100-14199,09/24/2017,16,1,Theft,1,Rental Storage Facility,BAY POINTE CT,-,-
12D50,1000-1099,09/25/2017,16,1,Theft,1,Residence or House,BELLGREEN DR,-,-
12D50,4100-4199,09/25/2017,16,1,Burglary,1,Drug Store or Medical Supply,WILLOW HILL DRIVE,-,-
12D50,2500-2599,09/27/2017,15,1,Theft,1,Restaurant or Cafeteria Parking Lot,BAY AREA BLVD,-,BLVD
12D50,12600-12699,09/30/2017,01,1,Theft,1,Grocery Store or Supermarket,GREEN DR APT 802,S,-
12D60,2700-2799,09/02/2017,19,1,AutoTheft,1,Hotel or Motel Parking Lot,FROSTWOOD CIRCLE,-,-
12D60,200-299,09/03/2017,18,1,AutoTheft,1,Apartment,EL DORADO BLVD 2803,-,-
12D60,16200-16299,09/04/2017,21,1,Burglary,1,Apartment,BUCCANEER LN,-,-
12D60,1300-1399,09/06/2017,14,1,Burglary,1,Apartment,NASA PKWY,-,-
12D60,1000-1099,09/06/2017,06,1,Theft,1,Driveway,RESEDA DR,-,-
12D60,16200-16299,09/06/2017,10,1,AutoTheft,1,Apartment Parking Lot,EL CAMINO REAL APT,-,-
12D60,2300-2399,09/09/2017,08,1,Theft,1,Apartment,BAY AREA BLVD,-,BLVD
12D60,1400-1499,09/10/2017,18,1,Theft,1,Department or Discount Store,BAY AREA BLVD,-,BLVD
12D60,1200-1299,09/11/2017,12,1,Theft,1,Apartment,BAY AREA,-,BLVD
12D60,15400-15499,09/12/2017,12,1,Burglary,1,Residence or House,TADWORTH DR,-,-
12D60,16100-16199,09/14/2017,15,1,Burglary,1,Apartment,SPACE CENTER BLVD,-,BLVD
12D60,900-999,09/15/2017,13,1,Theft,1,Other Parking Lot,EL DORADO BLVD,-,BLVD
12D60,4400-4499,09/17/2017,11,1,Theft,1,Apartment Parking Lot,LEAGUE CITY,-,PKWY
12D60,16100-16199,09/17/2017,12,1,Burglary,1,Apartment,SPACE CENTER BLVD,-,BLVD
12D60,1300-1399,09/18/2017,15,1,Theft,1,Apartment Parking Lot,NASA PKWY,-,-
12D60,1400-1499,09/20/2017,01,1,Robbery,1,Apartment,EL CAMINO VLLG. DR.,-,-
12D60,700-799,09/20/2017,23,1,Theft,1,Apartment Parking Lot,EL DORADO BLVD,-,BLVD
12D60,700-799,09/20/2017,12,1,Theft,1,Apartment Parking Lot,EL DORADO BLVD,-,BLVD
12D60,16600-16699,09/21/2017,13,1,Theft,1,Liquor Store Parking Lot,PALISADES PT,-,DR
12D60,16200-16299,09/23/2017,07,1,Theft,1,Residence or House,EL CAMINO REAL,-,-
12D60,16800-16899,09/23/2017,11,1,Robbery,1,Miscellaneous Business (Non-Specific),EL CAMINO REAL,-,-
12D60,1300-1399,09/26/2017,12,1,Theft,1,Apartment Parking Lot,NASA PKWY,-,-
12D60,16500-16599,09/27/2017,07,1,Robbery,1,Drug Store or Medical Supply,EL CAMINO REAL,-,-
12D60,14500-14599,09/28/2017,08,1,Theft,1,Miscellaneous Business (Non-Specific),HWY 3,-,RD
12D60,1900-1999,09/28/2017,18,1,Theft,1,Apartment Parking Lot,BAY AREA BLVD,-,BLVD
12D60,1400-1499,09/30/2017,11,1,Theft,1,Apartment,EL CAMINO VILLAGE DR,-,-
12D60,14000-14099,09/30/2017,18,1,Burglary,1,Residence or House,LOCH CREEK,-,CT
12D70,200-299,04/28/2017,16,1,Theft,1,Condominium,EL DORADO,-,BLVD
12D70,200-299,09/01/2017,13,1,Burglary,1,Apartment,EL DORADO BLVD,-,BLVD
12D70,200-299,09/01/2017,15,1,Burglary,1,Apartment,EL DORADO BLVD,-,BLVD
12D70,18700-18799,09/01/2017,16,1,Robbery,1,"Road, Street, or Sidewalk",GATEBROOK DR,-,-
12D70,600-699,09/01/2017,13,1,Theft,1,Apartment Parking Lot,BARRINGER LN,-,-
12D70,100-199,09/01/2017,18,1,Theft,1,Department or Discount Store,BAYBROOK MALL,-,-
12D70,13900-13999,09/02/2017,04,1,Theft,1,Service or Gas Station,GALVESTON,-,RD
12D70,1300-1399,09/03/2017,19,1,Robbery,1,Strip Business Center Parking Lot,W BAY AREA BLVD,-,BLVD
12D70,900-999,09/05/2017,10,1,Theft,1,Office Building,CLEAR LAKE CITY,-,BLVD
12D70,15800-15899,09/05/2017,08,1,Burglary,1,Apartment Parking Lot,GALVESTON RD,-,RD
12D70,16200-16299,09/06/2017,11,1,Theft,1,Mall Parking Lot,TOWNES,-,RD
12D70,5200-5299,09/07/2017,15,1,Theft,1,Residence or House,BURKE,-,-
12D70,600-699,09/07/2017,18,1,Burglary,1,Apartment,PINELOCH DR,-,-
12D70,500-599,09/08/2017,08,1,Theft,1,Apartment Parking Lot,EL DORADO,-,BLVD
12D70,15800-15899,09/09/2017,22,1,Burglary,1,Apartment,GALVESTON RD,-,RD
12D70,500-599,09/12/2017,07,1,AutoTheft,1,Service or Gas Station,P.O. BOX 1848,-,-
12D70,15900-15999,09/12/2017,16,1,Burglary,1,Apartment,GALVESTON RD,-,RD
12D70,500-599,09/13/2017,03,1,Robbery,1,Convenience Store,EL DORADO,-,BLVD
12D70,1500-1599,09/13/2017,14,1,Theft,1,Strip Business Center Parking Lot,W BAY AREA BLVD,-,BLVD
12D70,15900-15999,09/13/2017,17,1,Burglary,1,Apartment,HIGHWAY 3 - 1514PL,-,-
12D70,18100-18199,09/13/2017,16,1,Theft,1,Freeway Service Road,GULF FWY OB,-,-
12D70,18800-18899,09/14/2017,11,1,Theft,1,Other Parking Lot,S IH 45 FWY IB,-,-
12D70,200-299,09/14/2017,09,1,Theft,1,Apartment Parking Lot,EL DORADO BLVD,-,BLVD
12D70,200-299,09/14/2017,07,1,AutoTheft,1,Apartment Parking Lot,EL DORADO BLVD,-,BLVD
12D70,1300-1399,09/14/2017,12,1,Theft,1,Mall Parking Lot,BAYBROOK MALL DR,-,-
12D70,15500-15599,09/14/2017,04,1,Theft,1,Apartment Parking Lot,ZABOLIO,-,-
12D70,600-699,09/14/2017,15,1,Theft,1,Apartment Parking Lot,BARRINGER LN,-,-
12D70,8200-8299,09/14/2017,15,1,Theft,1,Commercial Parking Lot or Garage,CAROLYN,-,ST
12D70,8000-8099,09/14/2017,16,1,Theft,1,Mall Parking Lot,LEIGH,-,RD
12D70,18100-18199,09/14/2017,20,1,Theft,1,Other Parking Lot,GULF FWY OB,-,-
12D70,500-599,09/14/2017,19,1,Theft,1,Specialty Store (Non-Specific),BAYBROOK MALL,-,-
12D70,200-299,09/14/2017,22,1,AutoTheft,1,Apartment Parking Lot,EL DORADO BLVD,-,BLVD
12D70,18100-18199,09/15/2017,09,1,Theft,1,Grocery Store or Supermarket Parking Lot,GULF FWY OB,-,-
12D70,16200-16299,09/16/2017,08,1,Theft,1,Rental Storage Facility,GALVESTON RD,-,RD
12D70,6600-6699,09/16/2017,14,1,Theft,1,Other Parking Lot,KILLEARN,-,-
12D70,100-199,09/16/2017,16,1,Theft,1,Service or Gas Station,W EL DORADO BLVD,-,BLVD
12D70,18800-18899,09/17/2017,16,1,Theft,1,Commercial Parking Lot or Garage,IH 45 FWY IB,-,-
12D70,500-599,09/17/2017,20,1,Theft,1,Grocery Store or Supermarket,EL DORADO,-,BLVD
12D70,200-299,09/18/2017,15,1,Theft,1,Service or Gas Station,EL DORADO BLVD,-,BLVD
12D70,10900-10999,09/18/2017,13,1,Theft,1,Residence or House,GULF FREEWAY APT 908,-,-
12D70,200-299,09/18/2017,22,1,Theft,1,Apartment,EL DORADO BLVD,-,BLVD
12D70,18800-18899,09/18/2017,07,1,Theft,1,Miscellaneous Business (Non-Specific),S IH 45 FWY IB,-,-
12D70,4600-4699,09/19/2017,00,1,AutoTheft,1,Driveway,HOWARD LANE - SUITE 200,W,-
12D70,400-499,09/19/2017,16,1,Theft,1,Strip Business Center Parking Lot,OLD ORCHARD,-,RD
12D70,400-499,09/19/2017,20,1,Theft,1,"Theatres, Dinner Theaters, Auditoriums",ABBOTT CIR.,-,-
12D70,600-699,09/19/2017,08,1,Theft,1,Apartment Parking Lot,BARRINGER LN,-,-
12D70,13800-13899,09/19/2017,08,1,AutoTheft,1,Apartment Parking Lot,CHANCERY ROAD,-,-
12D70,500-599,09/19/2017,13,1,Theft,1,Mall Parking Lot,BAYBROOK MALL,-,-
12D70,18700-18799,09/20/2017,06,1,Theft,1,Mall Parking Lot,GULF FWY OB,-,-
12D70,1500-1599,09/21/2017,06,1,Burglary,1,Department or Discount Store,BAY AREA,W,BLVD
12D70,100-199,09/21/2017,12,1,Theft,1,Grocery Store or Supermarket Parking Lot,W EL DORADO BLVD,-,BLVD
12D70,500-599,09/21/2017,21,1,Theft,1,Mall Common Area,BAYBROOK MALL,-,-
12D70,18100-18199,09/22/2017,18,1,AutoTheft,1,"Other, Unknown, or Not Listed",GULF FWY OB,-,-
12D70,15900-15999,09/22/2017,21,1,Burglary,1,Apartment,PO BOX 979055,-,-
12D70,600-699,09/22/2017,22,1,Burglary,1,Apartment,PINELOCH DR,-,-
12D70,10900-10999,09/22/2017,11,1,Theft,1,Clothing Store,GULF FREEWAY APT 908,-,-
12D70,18100-18199,09/22/2017,11,1,Theft,1,Strip Business Center Parking Lot,MCKAY,-,RD
12D70,18100-18199,09/22/2017,13,1,Theft,1,Clothing Store,GULF,-,FWY
12D70,14200-14299,09/23/2017,14,1,AutoTheft,1,"Other, Unknown, or Not Listed",GALVESTON RD,-,RD
12D70,100-199,09/23/2017,13,1,Theft,1,Department or Discount Store,EL DORADO,-,BLVD
12D70,18100-18199,09/23/2017,15,1,Theft,1,"Other, Unknown, or Not Listed",GULF FWY OB,-,-
12D70,200-299,09/24/2017,06,1,Robbery,1,Service or Gas Station,EL DORADO,-,BLVD
12D70,1400-1499,09/24/2017,06,1,Theft,1,Miscellaneous Business (Non-Specific),BAY AREA,W,BLVD
12D70,18100-18199,09/24/2017,16,1,Theft,1,Department or Discount Store,GULF,-,FWY
12D70,1400-1499,09/25/2017,09,1,Theft,1,Residence or House,BAY AREA,W,BLVD
12D70,500-599,09/25/2017,16,1,Theft,1,"Gym, Recreat, Club House, Indoor Pool",EL DORADO BLVD,-,BLVD
12D70,4300-4399,09/26/2017,01,1,AutoTheft,1,Mall Parking Lot,EGRET,-,DR
12D70,2200-2299,09/26/2017,06,1,AutoTheft,1,"Road, Street, or Sidewalk",JESSIE JEWELL PKWY NE,-,-
12D70,18100-18199,09/26/2017,19,1,Theft,1,Restaurant or Cafeteria Parking Lot,P O BOX 891551,-,-
12D70,100-199,09/26/2017,16,1,Theft,1,Grocery Store or Supermarket,EL DORADO BLVD,-,BLVD
12D70,9200-9299,09/26/2017,18,1,AutoTheft,1,Apartment Parking Lot,GULF,-,FWY
12D70,13900-13999,09/27/2017,08,1,Theft,1,Convenience Store,GALVESTON RD,-,RD
12D70,500-599,09/27/2017,16,1,Theft,1,"Other, Unknown, or Not Listed",BAYBROOK MALL,-,-
12D70,200-299,09/28/2017,10,1,Theft,1,Residence or House,EL DORADO BLVD,-,BLVD
12D70,1500-1599,09/28/2017,14,1,Burglary,1,Apartment,BAY AREA S12,-,-
12D70,500-599,09/28/2017,19,1,Theft,1,"Electronics Store, Electrical Supplies",BAYBROOK MALL,-,-
12D70,19100-19199,09/28/2017,17,1,Burglary,1,Apartment,GLENWEST,-,ST
12D70,500-599,09/28/2017,16,1,Burglary,1,Clothing Store,BAYBROOK MALL,-,-
12D70,15900-15999,09/29/2017,17,1,Theft,1,Apartment Parking Lot,GALVESTON RD,-,RD
12D70,100-199,09/30/2017,15,1,Theft,1,Grocery Store or Supermarket Parking Lot,PO BOX 9690,-,-
12D70,11700-11799,09/30/2017,08,1,Burglary,1,Construction Site,LANTERN ROAD SUITE,-,-
12D70,500-599,09/30/2017,18,1,Theft,1,"Electronics Store, Electrical Supplies",BAYBROOK MALL,-,-
13D10,6300-6399,09/01/2017,14,1,Theft,1,Specialty Store (Non-Specific),BELDART,-,-
13D10,7600-7699,09/01/2017,16,1,Burglary,1,Residence or House,GREENDOWNS ST,-,ST
13D10,1200-1299,09/01/2017,09,1,Theft,1,Service or Gas Station,BROADWAY,-,ST
13D10,6800-6899,09/01/2017,20,1,Theft,1,Miscellaneous Business (Non-Specific),GULF,-,FWY
13D10,6800-6899,09/02/2017,07,1,Burglary,1,Restaurant or Cafeteria,GULF,-,FWY
13D10,5400-5499,09/03/2017,19,1,Theft,1,Convenience Store,TELEPHONE,-,RD
13D10,7100-7199,09/03/2017,23,1,Burglary,1,Apartment Rental Office,VILLAGE,-,WAY
13D10,5300-5399,09/03/2017,14,1,Theft,1,Department or Discount Store,TELEPHONE,-,RD
13D10,5800-5899,09/04/2017,07,1,AutoTheft,1,Hotel or Motel Parking Lot,OLD SPANISH TRL,-,-
13D10,4700-4799,09/04/2017,12,1,AutoTheft,1,Grocery Store or Supermarket Parking Lot,TELEPHONE RD,-,RD
13D10,600-699,09/04/2017,20,1,Theft,1,"Other, Unknown, or Not Listed",GULFGATE CENTER MALL,-,-
13D10,6100-6199,09/04/2017,16,1,Theft,1,Apartment,S LOOP E,-,-
13D10,4300-4399,09/05/2017,07,1,Theft,1,Strip Business Center Parking Lot,WAYSIDE,S,DR
13D10,7600-7699,09/05/2017,01,1,Burglary,1,Barber And Beauty Shops,3605A REVEILLE ST,-,ST
13D10,2400-2499,09/05/2017,16,1,Theft,1,Service or Gas Station,S WAYSIDE DR,-,-
13D10,7100-7199,09/05/2017,17,1,Theft,1,Residence or House,EDNA ST,-,ST
13D10,6000-6099,09/05/2017,19,1,AutoTheft,1,Strip Business Center Parking Lot,GULF FWY OB,-,-
13D10,3600-3699,09/05/2017,20,1,Theft,1,Miscellaneous Business (Non-Specific),TELEPHONE RD,-,RD
13D10,10800-10899,09/06/2017,11,1,Theft,1,Other Parking Lot,ALCOTT,-,DR
13D10,4500-4599,09/06/2017,15,1,AutoTheft,1,Commercial Parking Lot or Garage,GULF FWY OB,-,-
13D10,100-199,09/06/2017,21,1,Theft,1,"Parks and Recreation, Zoo, Swimming Pool",WINKLER DR,-,-
13D10,6800-6899,09/07/2017,14,1,Robbery,1,Restaurant or Cafeteria Parking Lot,GULF FWY OB,-,-
13D10,2500-2599,09/07/2017,10,1,Burglary,1,Restaurant or Cafeteria,WAYSIDE,S,DR
13D10,6100-6199,09/08/2017,23,1,Theft,1,Convenience Store,LONG,-,DR
13D10,9800-9899,09/08/2017,02,1,Theft,1,Service or Gas Station,SOUTH KIRKWOOD RD APT2007,-,-
13D10,6800-6899,09/08/2017,18,1,Theft,1,Restaurant or Cafeteria Parking Lot,GULF,-,FWY
13D10,3800-3899,09/09/2017,14,1,Burglary,1,Residence or House,CHAFFIN ST,-,ST
13D10,7500-7599,09/09/2017,20,1,Theft,1,Residence or House,JOPLIN,-,-
13D10,2500-2599,09/10/2017,03,1,Theft,1,Residence or House,DELAFIELD ST,-,ST
13D10,7100-7199,09/10/2017,07,1,Theft,1,Driveway,EDNA ST,-,ST
13D10,17300-17399,09/11/2017,13,1,Burglary,1,Residence or House,KEITH HARROW,-,BLVD
13D10,6800-6899,09/11/2017,16,1,Theft,1,Restaurant or Cafeteria,GULF FWY OB,-,-
13D10,6700-6799,09/12/2017,08,1,Theft,1,Other Parking Lot,LONG DR,-,-
13D10,6100-6199,09/12/2017,10,1,Theft,1,Apartment,S LOOP E,-,-
13D10,UNK,09/12/2017,16,1,Theft,1,Service or Gas Station,S LOOP E/WAYSIDE EXIT DR,-,-
13D10,6800-6899,09/12/2017,20,1,Theft,1,Other Parking Lot,PO BOX 979055,-,-
13D10,5500-5599,09/13/2017,04,1,Burglary,1,Miscellaneous Business (Non-Specific),GULF,-,FWY
13D10,5100-5199,09/13/2017,08,1,AutoTheft,1,Apartment Parking Lot,IRVING WAY,-,-
