Date,Number of Records,Primary Type
8/29/2017 9:00:00 PM,1,BURGLARY
8/29/2017 9:30:00 PM,1,BURGLARY
8/30/2017 5:00:00 AM,1,BURGLARY
8/30/2017 9:30:00 AM,1,BURGLARY
8/30/2017 11:00:00 AM,1,BURGLARY
8/30/2017 3:00:00 PM,1,BURGLARY
8/30/2017 5:00:00 PM,1,BURGLARY
8/30/2017 6:00:00 PM,1,BURGLARY
8/30/2017 6:30:00 PM,1,BURGLARY
8/30/2017 9:00:00 PM,1,BURGLARY
8/31/2017 3:15:00 AM,1,BURGLARY
8/31/2017 11:24:00 AM,1,BURGLARY
8/31/2017 12:00:00 PM,1,BURGLARY
8/31/2017 12:00:00 PM,1,BURGLARY
8/31/2017 3:00:00 PM,1,BURGLARY
8/31/2017 4:15:00 PM,1,BURGLARY
8/31/2017 5:00:00 PM,1,BURGLARY
9/1/2017 12:00:00 AM,1,BURGLARY
9/1/2017 8:00:00 AM,1,BURGLARY
9/1/2017 8:30:00 AM,1,BURGLARY
9/1/2017 9:00:00 AM,1,BURGLARY
9/1/2017 12:00:00 PM,1,BURGLARY
9/1/2017 12:30:00 PM,1,BURGLARY
9/1/2017 1:00:00 PM,1,BURGLARY
9/1/2017 1:54:00 PM,1,BURGLARY
9/1/2017 3:00:00 PM,1,BURGLARY
9/1/2017 5:00:00 PM,1,BURGLARY
9/1/2017 5:30:00 PM,1,BURGLARY
9/1/2017 6:30:00 PM,1,BURGLARY
9/1/2017 11:30:00 PM,1,BURGLARY
9/2/2017 12:00:00 AM,1,BURGLARY
9/2/2017 3:41:00 AM,1,BURGLARY
9/2/2017 7:00:00 AM,1,BURGLARY
9/2/2017 1:30:00 PM,1,BURGLARY
9/2/2017 4:00:00 PM,1,BURGLARY
9/2/2017 4:00:00 PM,1,BURGLARY
9/2/2017 4:00:00 PM,1,BURGLARY
9/2/2017 5:00:00 PM,1,BURGLARY
9/2/2017 5:30:00 PM,1,BURGLARY
9/2/2017 8:00:00 PM,1,BURGLARY
9/3/2017 4:00:00 PM,1,BURGLARY
9/3/2017 5:00:00 PM,1,BURGLARY
9/3/2017 5:00:00 PM,1,BURGLARY
9/3/2017 11:00:00 PM,1,BURGLARY
9/3/2017 11:16:00 PM,1,BURGLARY
9/4/2017 12:30:00 PM,1,BURGLARY
9/4/2017 2:00:00 PM,1,BURGLARY
9/4/2017 6:10:00 PM,1,BURGLARY
9/4/2017 6:30:00 PM,1,BURGLARY
9/4/2017 7:00:00 PM,1,BURGLARY
9/4/2017 8:00:00 PM,1,BURGLARY
9/4/2017 8:00:00 PM,1,BURGLARY
9/4/2017 10:30:00 PM,1,BURGLARY
9/5/2017 2:00:00 AM,1,BURGLARY
9/5/2017 3:43:00 AM,1,BURGLARY
9/5/2017 7:10:00 AM,1,BURGLARY
9/5/2017 11:50:00 AM,1,BURGLARY
9/5/2017 12:00:00 PM,1,BURGLARY
9/5/2017 9:00:00 PM,1,BURGLARY
9/6/2017 6:30:00 AM,1,BURGLARY
9/6/2017 8:00:00 AM,1,BURGLARY
9/6/2017 9:00:00 AM,1,BURGLARY
9/6/2017 9:00:00 AM,1,BURGLARY
9/6/2017 3:00:00 PM,1,BURGLARY
9/6/2017 3:30:00 PM,1,BURGLARY
9/7/2017 4:30:00 AM,1,BURGLARY
9/7/2017 7:05:00 AM,1,BURGLARY
9/7/2017 9:30:00 AM,1,BURGLARY
9/7/2017 1:18:00 PM,1,BURGLARY
9/7/2017 7:20:00 PM,1,BURGLARY
9/8/2017 8:00:00 AM,1,BURGLARY
9/8/2017 8:45:00 AM,1,BURGLARY
9/8/2017 9:30:00 AM,1,BURGLARY
9/8/2017 11:13:00 AM,1,BURGLARY
9/8/2017 1:00:00 PM,1,BURGLARY
9/8/2017 1:50:00 PM,1,BURGLARY
9/8/2017 2:30:00 PM,1,BURGLARY
9/8/2017 3:00:00 PM,1,BURGLARY
9/8/2017 4:00:00 PM,1,BURGLARY
9/8/2017 5:30:00 PM,1,BURGLARY
9/8/2017 6:00:00 PM,1,BURGLARY
9/8/2017 7:00:00 PM,1,BURGLARY
9/8/2017 7:30:00 PM,1,BURGLARY
9/9/2017 1:48:00 AM,1,BURGLARY
9/9/2017 4:35:00 AM,1,BURGLARY
9/9/2017 1:00:00 PM,1,BURGLARY
9/9/2017 4:00:00 PM,1,BURGLARY
9/9/2017 4:00:00 PM,1,BURGLARY
9/9/2017 11:45:00 PM,1,BURGLARY
9/10/2017 12:30:00 AM,1,BURGLARY
9/10/2017 3:00:00 AM,1,BURGLARY
9/10/2017 10:00:00 AM,1,BURGLARY
9/10/2017 2:00:00 PM,1,BURGLARY
9/10/2017 3:00:00 PM,1,BURGLARY
9/10/2017 5:00:00 PM,1,BURGLARY
9/10/2017 6:00:00 PM,1,BURGLARY
9/10/2017 11:00:00 PM,1,BURGLARY
9/11/2017 12:01:00 AM,1,BURGLARY
9/11/2017 6:00:00 AM,1,BURGLARY
9/11/2017 7:10:00 AM,1,BURGLARY
9/11/2017 11:15:00 AM,1,BURGLARY
9/11/2017 3:00:00 PM,1,BURGLARY
9/11/2017 8:00:00 PM,1,BURGLARY
9/11/2017 8:00:00 PM,1,BURGLARY
9/11/2017 9:00:00 PM,1,BURGLARY
9/12/2017 1:00:00 AM,1,BURGLARY
9/12/2017 4:21:00 AM,1,BURGLARY
9/12/2017 5:10:00 AM,1,BURGLARY
9/12/2017 6:00:00 AM,1,BURGLARY
9/12/2017 7:30:00 AM,1,BURGLARY
9/12/2017 8:00:00 AM,1,BURGLARY
9/12/2017 9:00:00 AM,1,BURGLARY
9/12/2017 9:45:00 AM,1,BURGLARY
9/12/2017 12:00:00 PM,1,BURGLARY
9/12/2017 12:00:00 PM,1,BURGLARY
9/12/2017 3:30:00 PM,1,BURGLARY
9/12/2017 4:30:00 PM,1,BURGLARY
9/12/2017 5:00:00 PM,1,BURGLARY
9/12/2017 7:26:00 PM,1,BURGLARY
9/12/2017 8:00:00 PM,1,BURGLARY
9/12/2017 8:00:00 PM,1,BURGLARY
9/12/2017 8:30:00 PM,1,BURGLARY
9/12/2017 8:51:00 PM,1,BURGLARY
9/12/2017 10:50:00 PM,1,BURGLARY
9/12/2017 11:00:00 PM,1,BURGLARY
9/13/2017 1:00:00 AM,1,BURGLARY
9/13/2017 3:30:00 AM,1,BURGLARY
9/13/2017 7:15:00 AM,1,BURGLARY
9/13/2017 8:00:00 AM,1,BURGLARY
9/13/2017 8:25:00 AM,1,BURGLARY
9/13/2017 9:00:00 AM,1,BURGLARY
9/13/2017 9:30:00 AM,1,BURGLARY
9/13/2017 1:33:00 PM,1,BURGLARY
9/13/2017 2:40:00 PM,1,BURGLARY
9/13/2017 3:00:00 PM,1,BURGLARY
9/13/2017 5:40:00 PM,1,BURGLARY
9/13/2017 7:00:00 PM,1,BURGLARY
9/13/2017 7:00:00 PM,1,BURGLARY
9/14/2017 1:00:00 AM,1,BURGLARY
9/14/2017 7:00:00 AM,1,BURGLARY
9/14/2017 9:22:00 AM,1,BURGLARY
9/14/2017 10:00:00 AM,1,BURGLARY
9/14/2017 1:00:00 PM,1,BURGLARY
9/14/2017 5:00:00 PM,1,BURGLARY
9/15/2017 12:01:00 AM,1,BURGLARY
9/15/2017 1:00:00 AM,1,BURGLARY
9/15/2017 1:00:00 AM,1,BURGLARY
9/15/2017 2:30:00 AM,1,BURGLARY
9/15/2017 7:50:00 AM,1,BURGLARY
9/15/2017 8:20:00 AM,1,BURGLARY
9/15/2017 10:00:00 AM,1,BURGLARY
9/15/2017 12:00:00 PM,1,BURGLARY
9/15/2017 12:00:00 PM,1,BURGLARY
9/15/2017 2:00:00 PM,1,BURGLARY
9/15/2017 2:15:00 PM,1,BURGLARY
9/15/2017 4:50:00 PM,1,BURGLARY
9/15/2017 5:30:00 PM,1,BURGLARY
9/16/2017 1:20:00 AM,1,BURGLARY
9/16/2017 3:00:00 AM,1,BURGLARY
9/16/2017 3:06:00 AM,1,BURGLARY
9/16/2017 9:30:00 AM,1,BURGLARY
9/16/2017 12:30:00 PM,1,BURGLARY
9/16/2017 2:00:00 PM,1,BURGLARY
9/16/2017 3:30:00 PM,1,BURGLARY
9/16/2017 4:00:00 PM,1,BURGLARY
9/16/2017 9:00:00 PM,1,BURGLARY
9/17/2017 3:00:00 AM,1,BURGLARY
9/17/2017 11:00:00 AM,1,BURGLARY
9/17/2017 12:00:00 PM,1,BURGLARY
9/17/2017 1:00:00 PM,1,BURGLARY
9/17/2017 3:30:00 PM,1,BURGLARY
9/17/2017 9:00:00 PM,1,BURGLARY
9/18/2017 2:20:00 AM,1,BURGLARY
9/18/2017 2:57:00 AM,1,BURGLARY
9/18/2017 3:36:00 AM,1,BURGLARY
9/18/2017 7:50:00 AM,1,BURGLARY
9/18/2017 8:30:00 AM,1,BURGLARY
9/18/2017 8:40:00 AM,1,BURGLARY
9/18/2017 2:00:00 PM,1,BURGLARY
9/18/2017 4:00:00 PM,1,BURGLARY
9/18/2017 5:30:00 PM,1,BURGLARY
9/18/2017 7:30:00 PM,1,BURGLARY
9/19/2017 12:00:00 AM,1,BURGLARY
9/19/2017 2:00:00 AM,1,BURGLARY
9/19/2017 2:13:00 AM,1,BURGLARY
9/19/2017 7:00:00 AM,1,BURGLARY
9/19/2017 8:00:00 AM,1,BURGLARY
9/19/2017 9:10:00 AM,1,BURGLARY
9/19/2017 12:00:00 PM,1,BURGLARY
9/19/2017 12:12:00 PM,1,BURGLARY
9/19/2017 1:30:00 PM,1,BURGLARY
9/19/2017 1:45:00 PM,1,BURGLARY
9/20/2017 3:45:00 AM,1,BURGLARY
9/20/2017 5:00:00 AM,1,BURGLARY
9/20/2017 5:00:00 AM,1,BURGLARY
9/20/2017 7:30:00 AM,1,BURGLARY
9/20/2017 7:43:00 AM,1,BURGLARY
9/20/2017 10:15:00 AM,1,BURGLARY
9/20/2017 3:30:00 PM,1,BURGLARY
9/20/2017 3:35:00 PM,1,BURGLARY
9/20/2017 4:00:00 PM,1,BURGLARY
9/20/2017 4:00:00 PM,1,BURGLARY
9/20/2017 5:10:00 PM,1,BURGLARY
9/20/2017 7:00:00 PM,1,BURGLARY
9/20/2017 7:30:00 PM,1,BURGLARY
9/21/2017 12:01:00 AM,1,BURGLARY
9/21/2017 12:08:00 AM,1,BURGLARY
9/21/2017 3:34:00 AM,1,BURGLARY
9/21/2017 6:30:00 AM,1,BURGLARY
9/21/2017 8:00:00 AM,1,BURGLARY
9/21/2017 9:00:00 AM,1,BURGLARY
9/21/2017 9:00:00 AM,1,BURGLARY
9/21/2017 9:30:00 AM,1,BURGLARY
9/21/2017 10:44:00 AM,1,BURGLARY
9/21/2017 11:00:00 AM,1,BURGLARY
9/22/2017 12:19:00 AM,1,BURGLARY
9/22/2017 12:20:00 AM,1,BURGLARY
9/22/2017 2:12:00 AM,1,BURGLARY
9/22/2017 5:01:00 AM,1,BURGLARY
9/22/2017 7:00:00 AM,1,BURGLARY
9/22/2017 8:30:00 AM,1,BURGLARY
9/22/2017 8:30:00 AM,1,BURGLARY
9/22/2017 10:15:00 AM,1,BURGLARY
9/22/2017 12:00:00 PM,1,BURGLARY
9/22/2017 2:30:00 PM,1,BURGLARY
9/22/2017 3:05:00 PM,1,BURGLARY
9/22/2017 5:00:00 PM,1,BURGLARY
9/22/2017 7:00:00 PM,1,BURGLARY
9/22/2017 8:00:00 PM,1,BURGLARY
9/22/2017 8:00:00 PM,1,BURGLARY
9/22/2017 10:15:00 PM,1,BURGLARY
9/23/2017 12:00:00 AM,1,BURGLARY
9/23/2017 4:10:00 AM,1,BURGLARY
9/23/2017 5:30:00 AM,1,BURGLARY
9/23/2017 6:19:00 AM,1,BURGLARY
9/23/2017 8:40:00 AM,1,BURGLARY
9/23/2017 3:00:00 PM,1,BURGLARY
9/23/2017 3:00:00 PM,1,BURGLARY
9/23/2017 5:00:00 PM,1,BURGLARY
9/23/2017 6:00:00 PM,1,BURGLARY
9/23/2017 10:30:00 PM,1,BURGLARY
9/23/2017 11:00:00 PM,1,BURGLARY
9/24/2017 9:00:00 AM,1,BURGLARY
9/24/2017 11:00:00 AM,1,BURGLARY
9/24/2017 1:00:00 PM,1,BURGLARY
9/24/2017 5:00:00 PM,1,BURGLARY
9/24/2017 6:00:00 PM,1,BURGLARY
9/24/2017 6:00:00 PM,1,BURGLARY
9/24/2017 10:00:00 PM,1,BURGLARY
9/24/2017 11:00:00 PM,1,BURGLARY
9/24/2017 11:38:00 PM,1,BURGLARY
9/25/2017 12:49:00 AM,1,BURGLARY
9/25/2017 4:45:00 AM,1,BURGLARY
9/25/2017 9:00:00 AM,1,BURGLARY
9/25/2017 2:30:00 PM,1,BURGLARY
9/25/2017 4:44:00 PM,1,BURGLARY
9/25/2017 9:30:00 PM,1,BURGLARY
9/25/2017 10:00:00 PM,1,BURGLARY
9/26/2017 3:00:00 AM,1,BURGLARY
9/26/2017 7:00:00 AM,1,BURGLARY
9/26/2017 7:30:00 AM,1,BURGLARY
9/26/2017 7:30:00 AM,1,BURGLARY
9/26/2017 10:00:00 AM,1,BURGLARY
9/26/2017 10:30:00 AM,1,BURGLARY
9/26/2017 1:01:00 PM,1,BURGLARY
9/26/2017 3:15:00 PM,1,BURGLARY
9/26/2017 9:00:00 PM,1,BURGLARY
9/26/2017 9:30:00 PM,1,BURGLARY
9/27/2017 3:49:00 AM,1,BURGLARY
9/27/2017 7:30:00 AM,1,BURGLARY
9/27/2017 9:15:00 AM,1,BURGLARY
9/27/2017 9:30:00 AM,1,BURGLARY
9/27/2017 10:00:00 AM,1,BURGLARY
9/27/2017 12:05:00 PM,1,BURGLARY
9/27/2017 12:20:00 PM,1,BURGLARY
9/27/2017 2:51:00 PM,1,BURGLARY
9/27/2017 6:20:00 PM,1,BURGLARY
9/27/2017 11:00:00 PM,1,BURGLARY
9/28/2017 12:00:00 AM,1,BURGLARY
9/28/2017 1:30:00 AM,1,BURGLARY
9/28/2017 3:05:00 AM,1,BURGLARY
9/28/2017 3:37:00 AM,1,BURGLARY
9/28/2017 3:53:00 AM,1,BURGLARY
9/28/2017 7:30:00 AM,1,BURGLARY
9/28/2017 8:50:00 AM,1,BURGLARY
9/28/2017 10:10:00 AM,1,BURGLARY
9/28/2017 11:15:00 AM,1,BURGLARY
9/28/2017 12:00:00 PM,1,BURGLARY
9/28/2017 12:00:00 PM,1,BURGLARY
9/28/2017 1:00:00 PM,1,BURGLARY
9/28/2017 1:45:00 PM,1,BURGLARY
9/28/2017 2:00:00 PM,1,BURGLARY
9/28/2017 2:35:00 PM,1,BURGLARY
9/28/2017 4:30:00 PM,1,BURGLARY
9/28/2017 6:00:00 PM,1,BURGLARY
9/28/2017 7:40:00 PM,1,BURGLARY
9/29/2017 1:29:00 AM,1,BURGLARY
9/29/2017 1:30:00 AM,1,BURGLARY
9/29/2017 5:30:00 AM,1,BURGLARY
9/29/2017 8:30:00 AM,1,BURGLARY
9/29/2017 9:00:00 AM,1,BURGLARY
9/29/2017 9:30:00 AM,1,BURGLARY
9/29/2017 11:30:00 AM,1,BURGLARY
9/29/2017 12:00:00 PM,1,BURGLARY
9/29/2017 2:00:00 PM,1,BURGLARY
9/29/2017 3:06:00 PM,1,BURGLARY
9/29/2017 6:00:00 PM,1,BURGLARY
9/29/2017 6:45:00 PM,1,BURGLARY
9/29/2017 7:00:00 PM,1,BURGLARY
9/29/2017 8:00:00 PM,1,BURGLARY
9/29/2017 10:00:00 PM,1,BURGLARY
9/30/2017 2:56:00 AM,1,BURGLARY
9/30/2017 3:30:00 AM,1,BURGLARY
9/30/2017 4:13:00 PM,1,BURGLARY
9/30/2017 6:30:00 PM,1,BURGLARY
9/30/2017 8:30:00 PM,1,BURGLARY
9/30/2017 10:00:00 PM,1,BURGLARY
10/1/2017 2:30:00 AM,1,BURGLARY
10/1/2017 10:00:00 AM,1,BURGLARY
10/1/2017 12:00:00 PM,1,BURGLARY
10/1/2017 1:00:00 PM,1,BURGLARY
10/1/2017 1:44:00 PM,1,BURGLARY
10/1/2017 3:35:00 PM,1,BURGLARY
10/1/2017 6:00:00 PM,1,BURGLARY
10/1/2017 7:45:00 PM,1,BURGLARY
10/1/2017 8:00:00 PM,1,BURGLARY
10/1/2017 9:10:00 PM,1,BURGLARY
10/1/2017 9:30:00 PM,1,BURGLARY
10/1/2017 10:00:00 PM,1,BURGLARY
10/2/2017 12:01:00 AM,1,BURGLARY
10/2/2017 2:43:00 AM,1,BURGLARY
10/2/2017 7:00:00 AM,1,BURGLARY
10/2/2017 7:00:00 AM,1,BURGLARY
10/2/2017 7:00:00 AM,1,BURGLARY
10/2/2017 7:15:00 AM,1,BURGLARY
10/2/2017 8:00:00 AM,1,BURGLARY
10/2/2017 10:50:00 AM,1,BURGLARY
10/2/2017 11:30:00 AM,1,BURGLARY
10/2/2017 11:45:00 AM,1,BURGLARY
10/2/2017 2:30:00 PM,1,BURGLARY
10/2/2017 3:00:00 PM,1,BURGLARY
10/2/2017 3:30:00 PM,1,BURGLARY
10/2/2017 8:30:00 PM,1,BURGLARY
10/2/2017 11:15:00 PM,1,BURGLARY
10/3/2017 12:00:00 AM,1,BURGLARY
10/3/2017 1:00:00 AM,1,BURGLARY
10/3/2017 1:00:00 AM,1,BURGLARY
10/3/2017 6:00:00 AM,1,BURGLARY
10/3/2017 7:30:00 AM,1,BURGLARY
10/3/2017 8:20:00 AM,1,BURGLARY
10/3/2017 8:30:00 AM,1,BURGLARY
10/3/2017 11:45:00 AM,1,BURGLARY
10/3/2017 3:00:00 PM,1,BURGLARY
10/3/2017 6:14:00 PM,1,BURGLARY
10/3/2017 9:00:00 PM,1,BURGLARY
10/4/2017 5:18:00 AM,1,BURGLARY
10/4/2017 8:00:00 AM,1,BURGLARY
10/4/2017 8:30:00 AM,1,BURGLARY
10/4/2017 8:30:00 AM,1,BURGLARY
10/4/2017 1:40:00 PM,1,BURGLARY
10/4/2017 6:00:00 PM,1,BURGLARY
10/4/2017 11:00:00 PM,1,BURGLARY
10/5/2017 2:00:00 AM,1,BURGLARY
10/5/2017 2:50:00 AM,1,BURGLARY
10/5/2017 6:10:00 AM,1,BURGLARY
10/5/2017 10:45:00 AM,1,BURGLARY
10/5/2017 10:55:00 AM,1,BURGLARY
10/5/2017 11:52:00 AM,1,BURGLARY
10/5/2017 3:00:00 PM,1,BURGLARY
10/5/2017 5:30:00 PM,1,BURGLARY
10/5/2017 8:00:00 PM,1,BURGLARY
10/5/2017 8:00:00 PM,1,BURGLARY
10/5/2017 8:30:00 PM,1,BURGLARY
10/5/2017 11:00:00 PM,1,BURGLARY
10/6/2017 12:00:00 AM,1,BURGLARY
10/6/2017 1:00:00 AM,1,BURGLARY
10/6/2017 1:30:00 AM,1,BURGLARY
10/6/2017 2:09:00 AM,1,BURGLARY
10/6/2017 4:58:00 AM,1,BURGLARY
10/6/2017 6:00:00 AM,1,BURGLARY
10/6/2017 6:00:00 AM,1,BURGLARY
10/6/2017 9:20:00 AM,1,BURGLARY
10/6/2017 11:50:00 AM,1,BURGLARY
10/6/2017 12:30:00 PM,1,BURGLARY
10/6/2017 1:30:00 PM,1,BURGLARY
10/6/2017 1:59:00 PM,1,BURGLARY
10/6/2017 9:30:00 PM,1,BURGLARY
10/6/2017 10:44:00 PM,1,BURGLARY
10/7/2017 3:00:00 AM,1,BURGLARY
10/7/2017 5:56:00 AM,1,BURGLARY
10/7/2017 6:40:00 AM,1,BURGLARY
10/7/2017 11:11:00 AM,1,BURGLARY
10/7/2017 11:45:00 AM,1,BURGLARY
10/7/2017 12:00:00 PM,1,BURGLARY
10/7/2017 3:00:00 PM,1,BURGLARY
10/7/2017 8:30:00 PM,1,BURGLARY
10/8/2017 1:21:00 AM,1,BURGLARY
10/8/2017 8:00:00 AM,1,BURGLARY
10/8/2017 12:00:00 PM,1,BURGLARY
10/8/2017 2:00:00 PM,1,BURGLARY
10/8/2017 3:00:00 PM,1,BURGLARY
10/8/2017 5:00:00 PM,1,BURGLARY
10/8/2017 5:00:00 PM,1,BURGLARY
10/8/2017 9:00:00 PM,1,BURGLARY
10/8/2017 10:00:00 PM,1,BURGLARY
10/9/2017 12:30:00 PM,1,BURGLARY
10/9/2017 1:00:00 PM,1,BURGLARY
10/9/2017 3:15:00 PM,1,BURGLARY
10/9/2017 4:00:00 PM,1,BURGLARY
10/9/2017 4:20:00 PM,1,BURGLARY
10/9/2017 10:00:00 PM,1,BURGLARY
10/9/2017 11:00:00 PM,1,BURGLARY
10/10/2017 12:30:00 AM,1,BURGLARY
10/10/2017 1:32:00 AM,1,BURGLARY
10/10/2017 3:00:00 AM,1,BURGLARY
10/10/2017 9:15:00 AM,1,BURGLARY
10/10/2017 1:30:00 PM,1,BURGLARY
10/10/2017 4:00:00 PM,1,BURGLARY
10/10/2017 7:45:00 PM,1,BURGLARY
10/10/2017 9:30:00 PM,1,BURGLARY
10/10/2017 10:00:00 PM,1,BURGLARY
10/10/2017 10:00:00 PM,1,BURGLARY
10/11/2017 7:30:00 AM,1,BURGLARY
10/11/2017 7:30:00 AM,1,BURGLARY
10/11/2017 8:00:00 AM,1,BURGLARY
10/11/2017 8:00:00 AM,1,BURGLARY
10/11/2017 8:30:00 AM,1,BURGLARY
10/11/2017 9:00:00 AM,1,BURGLARY
10/11/2017 10:00:00 AM,1,BURGLARY
10/11/2017 10:00:00 AM,1,BURGLARY
10/11/2017 10:55:00 AM,1,BURGLARY
10/11/2017 12:00:00 PM,1,BURGLARY
10/11/2017 2:00:00 PM,1,BURGLARY
10/12/2017 12:01:00 AM,1,BURGLARY
10/12/2017 7:30:00 AM,1,BURGLARY
10/12/2017 9:00:00 AM,1,BURGLARY
10/12/2017 9:00:00 AM,1,BURGLARY
10/12/2017 11:00:00 AM,1,BURGLARY
10/12/2017 2:06:00 PM,1,BURGLARY
10/12/2017 2:30:00 PM,1,BURGLARY
10/12/2017 2:30:00 PM,1,BURGLARY
10/12/2017 2:30:00 PM,1,BURGLARY
10/12/2017 2:30:00 PM,1,BURGLARY
10/12/2017 5:00:00 PM,1,BURGLARY
10/12/2017 7:00:00 PM,1,BURGLARY
10/12/2017 9:00:00 PM,1,BURGLARY
10/12/2017 10:30:00 PM,1,BURGLARY
10/13/2017 8:00:00 AM,1,BURGLARY
10/13/2017 8:20:00 AM,1,BURGLARY
10/13/2017 9:00:00 AM,1,BURGLARY
10/13/2017 9:20:00 AM,1,BURGLARY
10/13/2017 10:00:00 AM,1,BURGLARY
10/13/2017 10:00:00 AM,1,BURGLARY
10/13/2017 10:35:00 AM,1,BURGLARY
10/13/2017 11:30:00 AM,1,BURGLARY
10/13/2017 12:15:00 PM,1,BURGLARY
10/13/2017 3:30:00 PM,1,BURGLARY
10/13/2017 3:30:00 PM,1,BURGLARY
10/13/2017 3:30:00 PM,1,BURGLARY
10/13/2017 6:00:00 PM,1,BURGLARY
10/13/2017 6:00:00 PM,1,BURGLARY
10/13/2017 7:00:00 PM,1,BURGLARY
10/13/2017 7:00:00 PM,1,BURGLARY
10/13/2017 8:00:00 PM,1,BURGLARY
10/13/2017 9:00:00 PM,1,BURGLARY
10/14/2017 3:48:00 AM,1,BURGLARY
10/14/2017 4:00:00 AM,1,BURGLARY
10/14/2017 5:13:00 AM,1,BURGLARY
10/14/2017 7:00:00 AM,1,BURGLARY
10/14/2017 11:00:00 AM,1,BURGLARY
10/14/2017 2:45:00 PM,1,BURGLARY
10/14/2017 4:00:00 PM,1,BURGLARY
10/14/2017 5:00:00 PM,1,BURGLARY
10/14/2017 10:00:00 PM,1,BURGLARY
10/14/2017 10:20:00 PM,1,BURGLARY
10/15/2017 10:00:00 AM,1,BURGLARY
10/15/2017 2:00:00 PM,1,BURGLARY
10/15/2017 4:00:00 PM,1,BURGLARY
10/15/2017 5:00:00 PM,1,BURGLARY
10/15/2017 5:30:00 PM,1,BURGLARY
10/15/2017 6:30:00 PM,1,BURGLARY
10/15/2017 7:00:00 PM,1,BURGLARY
10/16/2017 12:15:00 AM,1,BURGLARY
10/16/2017 1:00:00 AM,1,BURGLARY
10/16/2017 3:20:00 AM,1,BURGLARY
10/16/2017 10:00:00 AM,1,BURGLARY
10/16/2017 10:49:00 AM,1,BURGLARY
10/16/2017 11:45:00 AM,1,BURGLARY
10/16/2017 12:05:00 PM,1,BURGLARY
10/16/2017 9:00:00 PM,1,BURGLARY
10/17/2017 2:00:00 AM,1,BURGLARY
10/17/2017 2:02:00 AM,1,BURGLARY
10/17/2017 2:20:00 AM,1,BURGLARY
10/17/2017 2:20:00 AM,1,BURGLARY
10/17/2017 5:15:00 AM,1,BURGLARY
10/17/2017 9:00:00 AM,1,BURGLARY
10/17/2017 10:40:00 AM,1,BURGLARY
10/17/2017 11:30:00 AM,1,BURGLARY
10/17/2017 2:00:00 PM,1,BURGLARY
10/17/2017 2:30:00 PM,1,BURGLARY
10/17/2017 3:00:00 PM,1,BURGLARY
10/17/2017 3:41:00 PM,1,BURGLARY
10/17/2017 11:55:00 PM,1,BURGLARY
10/18/2017 3:00:00 AM,1,BURGLARY
10/18/2017 6:15:00 AM,1,BURGLARY
10/18/2017 6:30:00 AM,1,BURGLARY
10/18/2017 8:27:00 AM,1,BURGLARY
10/18/2017 9:00:00 AM,1,BURGLARY
10/18/2017 10:00:00 AM,1,BURGLARY
10/18/2017 11:30:00 AM,1,BURGLARY
10/18/2017 4:00:00 PM,1,BURGLARY
10/18/2017 4:00:00 PM,1,BURGLARY
10/18/2017 6:00:00 PM,1,BURGLARY
10/18/2017 7:00:00 PM,1,BURGLARY
10/18/2017 7:00:00 PM,1,BURGLARY
10/18/2017 7:00:00 PM,1,BURGLARY
10/18/2017 7:30:00 PM,1,BURGLARY
10/18/2017 9:00:00 PM,1,BURGLARY
10/19/2017 12:01:00 AM,1,BURGLARY
10/19/2017 5:15:00 AM,1,BURGLARY
10/19/2017 10:00:00 AM,1,BURGLARY
10/19/2017 11:15:00 AM,1,BURGLARY
10/19/2017 12:00:00 PM,1,BURGLARY
10/19/2017 1:00:00 PM,1,BURGLARY
10/19/2017 3:15:00 PM,1,BURGLARY
10/19/2017 4:30:00 PM,1,BURGLARY
10/19/2017 7:30:00 PM,1,BURGLARY
10/19/2017 8:00:00 PM,1,BURGLARY
10/19/2017 9:15:00 PM,1,BURGLARY
10/19/2017 11:00:00 PM,1,BURGLARY
10/19/2017 11:00:00 PM,1,BURGLARY
10/20/2017 1:00:00 AM,1,BURGLARY
10/20/2017 6:00:00 AM,1,BURGLARY
10/20/2017 7:00:00 AM,1,BURGLARY
10/20/2017 8:00:00 AM,1,BURGLARY
10/20/2017 8:00:00 AM,1,BURGLARY
10/20/2017 9:00:00 AM,1,BURGLARY
10/20/2017 10:00:00 AM,1,BURGLARY
10/20/2017 10:00:00 AM,1,BURGLARY
10/20/2017 12:08:00 PM,1,BURGLARY
10/20/2017 1:45:00 PM,1,BURGLARY
10/20/2017 2:00:00 PM,1,BURGLARY
10/20/2017 2:30:00 PM,1,BURGLARY
10/20/2017 4:00:00 PM,1,BURGLARY
10/20/2017 6:00:00 PM,1,BURGLARY
10/20/2017 7:00:00 PM,1,BURGLARY
10/20/2017 7:00:00 PM,1,BURGLARY
10/20/2017 7:20:00 PM,1,BURGLARY
10/21/2017 10:30:00 AM,1,BURGLARY
10/21/2017 1:34:00 PM,1,BURGLARY
10/21/2017 2:30:00 PM,1,BURGLARY
10/21/2017 4:30:00 PM,1,BURGLARY
10/21/2017 5:30:00 PM,1,BURGLARY
10/21/2017 6:00:00 PM,1,BURGLARY
10/21/2017 8:47:00 PM,1,BURGLARY
10/22/2017 1:30:00 AM,1,BURGLARY
10/22/2017 2:00:00 AM,1,BURGLARY
10/22/2017 4:00:00 AM,1,BURGLARY
10/22/2017 8:30:00 AM,1,BURGLARY
